srcport,dstport,proto,ts,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
138,138,UDP,1489579119731000.0,0.0,1,262.0,0,192,168,200,4,192,168,200,255
40239,445,TCP,1489579121298000.0,0.002,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579121299000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
46756,9002,TCP,1489579121596000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
37884,445,TCP,1489579126415000.0,0.0,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579126416000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
34743,445,TCP,1489579134137000.0,0.003,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579134139000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
46755,9002,TCP,1489579136597000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46755,1434,TCP,1489579137598000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
46808,445,TCP,1489579137640000.0,0.003,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579137642000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
49511,445,TCP,1489579139585000.0,0.003,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579139586000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
137,137,UDP,1489579139752000.0,0.0,1,92.0,0,192,168,200,4,192,168,200,255
46709,445,TCP,1489579142332000.0,0.004,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579142333000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
137,137,UDP,1489579142661000.0,0.0,1,92.0,0,192,168,220,15,192,168,220,255
43145,445,TCP,1489579143567000.0,0.005,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579143569000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579144018000.0,0.002,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579144019000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
48888,445,TCP,1489579151650000.0,0.002,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579151652000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
58844,445,TCP,1489579151730000.0,0.002,2,174.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579151731000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
46756,1434,TCP,1489579152600000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
51146,445,TCP,1489579156800000.0,0.004,2,174.0,0,192,168,220,5,192,168,100,5
445,51146,TCP,1489579156801000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,5
445,43145,TCP,1489579158740000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,4
43145,445,TCP,1489579158741000.0,0.0,1,66.0,0,192,168,220,4,192,168,100,5
37191,445,TCP,1489579163348000.0,0.003,2,174.0,0,192,168,220,7,192,168,100,5
445,37191,TCP,1489579163350000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,7
52321,445,TCP,1489579164530000.0,0.002,2,174.0,0,192,168,220,14,192,168,100,5
445,52321,TCP,1489579164531000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,14
445,46709,TCP,1489579165094000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,6
46709,445,TCP,1489579165095000.0,0.0,1,66.0,0,192,168,220,6,192,168,100,5
60689,445,TCP,1489579165839000.0,0.005,2,174.0,0,192,168,220,13,192,168,100,5
445,60689,TCP,1489579165840000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,13
43183,445,TCP,1489579166186000.0,0.001,2,174.0,0,192,168,200,4,192,168,100,5
445,43183,TCP,1489579166187000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,4
46755,1434,TCP,1489579167601000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
445,49094,TCP,1489579169475000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,8
49094,445,TCP,1489579169476000.0,0.0,1,66.0,0,192,168,220,8,192,168,100,5
137,137,UDP,1489579172690000.0,0.0,1,92.0,0,192,168,220,14,192,168,220,255
40239,445,TCP,1489579181458000.0,0.002,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579181459000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
46756,1434,TCP,1489579182602000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
37884,445,TCP,1489579186576000.0,0.003,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579186577000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
137,137,UDP,1489579188620000.0,0.0,1,92.0,0,192,168,100,5,192,168,100,255
137,137,UDP,1489579188621000.0,0.0,1,92.0,0,192,168,100,4,192,168,100,255
445,34743,TCP,1489579191407000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,11
34743,445,TCP,1489579191408000.0,0.0,1,66.0,0,192,168,220,11,192,168,100,5
34743,445,TCP,1489579194302000.0,0.002,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579194303000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
46755,1434,TCP,1489579197603000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46808,445,TCP,1489579197801000.0,0.003,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579197802000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
46755,9415,TCP,1489579198604000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
46755,9415,TCP,1489579198605000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
58844,445,TCP,1489579198992000.0,0.0,1,66.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579198992000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,16
58844,445,TCP,1489579198992000.0,0.0,1,66.0,0,192,168,220,16,192,168,100,5
49511,445,TCP,1489579199746000.0,0.0,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579199747000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
46709,445,TCP,1489579202492000.0,0.003,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579202494000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
43145,445,TCP,1489579203727000.0,0.005,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579203728000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579204178000.0,0.002,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579204179000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
48888,445,TCP,1489579211811000.0,0.0,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579211812000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
58844,445,TCP,1489579211891000.0,0.0,2,174.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579211892000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
46778,1720,TCP,1489579213606000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46756,9415,TCP,1489579214607000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
445,51146,TCP,1489579214693000.0,2.271,2,178.0,0,192,168,100,5,192,168,220,5
51146,445,TCP,1489579214694000.0,2.27,3,240.0,0,192,168,220,5,192,168,100,5
445,43183,TCP,1489579223297000.0,0.0,1,70.0,0,192,168,100,5,192,168,200,4
43183,445,TCP,1489579223298000.0,0.0,1,66.0,0,192,168,200,4,192,168,100,5
37191,445,TCP,1489579223510000.0,0.002,2,174.0,0,192,168,220,7,192,168,100,5
445,37191,TCP,1489579223511000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,7
52321,445,TCP,1489579224689000.0,0.001,2,174.0,0,192,168,220,14,192,168,100,5
445,52321,TCP,1489579224690000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,14
60689,445,TCP,1489579226000000.0,0.004,2,174.0,0,192,168,220,13,192,168,100,5
445,60689,TCP,1489579226001000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,13
43183,445,TCP,1489579226346000.0,0.002,2,174.0,0,192,168,200,4,192,168,100,5
445,43183,TCP,1489579226347000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,4
46755,50003,TCP,1489579229608000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,2
46755,9415,TCP,1489579230609000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
137,137,UDP,1489579232748000.0,0.0,1,92.0,0,192,168,220,5,192,168,220,255
138,138,UDP,1489579232748000.0,0.0,1,262.0,0,192,168,220,9,192,168,220,255
40239,445,TCP,1489579241619000.0,0.005,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579241620000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
445,48888,TCP,1489579242299000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,15
48888,445,TCP,1489579242300000.0,0.0,1,66.0,0,192,168,220,15,192,168,100,5
46769,1720,TCP,1489579245611000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,2
445,40239,TCP,1489579246607000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,10
40239,445,TCP,1489579246608000.0,0.0,1,66.0,0,192,168,220,10,192,168,100,5
46756,9415,TCP,1489579246611000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
37884,445,TCP,1489579246736000.0,0.004,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579246737000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
137,137,UDP,1489579252769000.0,0.0,1,92.0,0,192,168,220,7,192,168,220,255
137,137,UDP,1489579252770000.0,0.0,1,92.0,0,192,168,220,13,192,168,220,255
137,137,UDP,1489579252771000.0,0.0,1,92.0,0,192,168,220,10,192,168,220,255
34743,445,TCP,1489579254459000.0,0.005,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579254460000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
46808,445,TCP,1489579257961000.0,0.003,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579257963000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
49511,445,TCP,1489579259907000.0,0.005,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579259908000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
46755,52822,TCP,1489579261611000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,3
46755,9415,TCP,1489579262612000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46709,445,TCP,1489579262653000.0,0.003,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579262655000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
46755,2043,TCP,1489579263613000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
43145,445,TCP,1489579263888000.0,0.004,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579263889000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579264338000.0,0.005,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579264339000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
137,137,UDP,1489579269023000.0,0.0,1,92.0,0,192,168,200,5,192,168,200,255
48888,445,TCP,1489579271971000.0,0.005,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579271973000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
445,58844,TCP,1489579272052000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
58844,445,TCP,1489579272052000.0,0.004,2,174.0,0,192,168,220,16,192,168,100,5
445,46808,TCP,1489579273853000.0,0.0,1,70.0,0,192,168,100,5,192,168,200,5
46808,445,TCP,1489579273854000.0,0.0,1,66.0,0,192,168,200,5,192,168,100,5
51146,445,TCP,1489579277122000.0,0.002,2,174.0,0,192,168,220,5,192,168,100,5
445,51146,TCP,1489579277123000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,5
46756,2043,TCP,1489579278614000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
445,37884,TCP,1489579282113000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,9
37884,445,TCP,1489579282114000.0,0.0,1,66.0,0,192,168,220,9,192,168,100,5
37191,445,TCP,1489579283670000.0,0.002,2,174.0,0,192,168,220,7,192,168,100,5
445,37191,TCP,1489579283672000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,7
52321,445,TCP,1489579284851000.0,0.005,2,174.0,0,192,168,220,14,192,168,100,5
445,52321,TCP,1489579284852000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,14
60689,445,TCP,1489579286161000.0,0.002,2,174.0,0,192,168,220,13,192,168,100,5
445,60689,TCP,1489579286162000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,13
43183,445,TCP,1489579286507000.0,0.005,2,174.0,0,192,168,200,4,192,168,100,5
445,43183,TCP,1489579286508000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,4
46791,3389,TCP,1489579293615000.0,0.005,2,112.0,1,192,168,220,16,192,168,210,4
46755,1088,TCP,1489579294616000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,2
46755,2043,TCP,1489579295617000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
40239,445,TCP,1489579301780000.0,0.003,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579301781000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
37884,445,TCP,1489579306897000.0,0.003,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579306898000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
445,52321,TCP,1489579308497000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,14
52321,445,TCP,1489579308498000.0,0.0,1,66.0,0,192,168,220,14,192,168,100,5
53279,80,TCP,1489579309786000.0,0.0,1,74.0,0,192,168,220,14,192,168,100,6
80,53279,TCP,1489579309788000.0,0.002,2,140.0,0,192,168,100,6,192,168,220,14
80,53279,TCP,1489579309789000.0,0.7490000000000001,9,10900.0,0,192,168,100,6,192,168,220,14
53279,80,TCP,1489579309863000.0,0.674,11,2502.0,0,192,168,220,14,192,168,100,6
53280,80,TCP,1489579309867000.0,0.005,4,568.0,0,192,168,220,14,192,168,100,6
53283,80,TCP,1489579309867000.0,0.009,2,140.0,0,192,168,220,14,192,168,100,6
53281,80,TCP,1489579309867000.0,0.005,4,574.0,0,192,168,220,14,192,168,100,6
53284,80,TCP,1489579309867000.0,0.009,2,140.0,0,192,168,220,14,192,168,100,6
53282,80,TCP,1489579309867000.0,0.009,4,567.0,0,192,168,220,14,192,168,100,6
80,53281,TCP,1489579309869000.0,0.003,3,570.0,0,192,168,100,6,192,168,220,14
80,53282,TCP,1489579309869000.0,0.003,3,552.0,0,192,168,100,6,192,168,220,14
80,53280,TCP,1489579309869000.0,0.003,3,570.0,0,192,168,100,6,192,168,220,14
80,53284,TCP,1489579309872000.0,0.0,1,74.0,0,192,168,100,6,192,168,220,14
80,53283,TCP,1489579309872000.0,0.0,1,74.0,0,192,168,100,6,192,168,220,14
46756,2043,TCP,1489579310619000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
34743,445,TCP,1489579314620000.0,0.003,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579314621000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
80,53281,TCP,1489579314781000.0,0.002,2,132.0,0,192,168,100,6,192,168,220,14
80,53280,TCP,1489579314781000.0,0.002,2,132.0,0,192,168,100,6,192,168,220,14
80,53282,TCP,1489579314781000.0,0.002,2,132.0,0,192,168,100,6,192,168,220,14
53282,80,TCP,1489579314783000.0,0.0,1,66.0,0,192,168,220,14,192,168,100,6
53280,80,TCP,1489579314783000.0,0.0,1,66.0,0,192,168,220,14,192,168,100,6
53281,80,TCP,1489579314783000.0,0.0,1,66.0,0,192,168,220,14,192,168,100,6
80,53279,TCP,1489579315448000.0,0.004,2,132.0,0,192,168,100,6,192,168,220,14
53279,80,TCP,1489579315449000.0,0.0,1,66.0,0,192,168,220,14,192,168,100,6
53283,80,TCP,1489579315873000.0,0.002,2,132.0,0,192,168,220,14,192,168,100,6
53284,80,TCP,1489579315873000.0,0.002,2,132.0,0,192,168,220,14,192,168,100,6
80,53283,TCP,1489579315874000.0,0.0,1,66.0,0,192,168,100,6,192,168,220,14
80,53284,TCP,1489579315875000.0,0.0,1,66.0,0,192,168,100,6,192,168,220,14
53329,80,TCP,1489579316835000.0,0.096,9,1573.0,0,192,168,220,14,192,168,100,6
80,53329,TCP,1489579316836000.0,0.055,6,3148.0,0,192,168,100,6,192,168,220,14
53330,80,TCP,1489579316889000.0,0.002,2,140.0,0,192,168,220,14,192,168,100,6
80,53330,TCP,1489579316890000.0,0.0,1,74.0,0,192,168,100,6,192,168,220,14
46808,445,TCP,1489579318122000.0,0.0,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579318123000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
138,138,UDP,1489579318755000.0,0.0,2,511.0,0,192,168,100,3,192,168,100,255
49511,445,TCP,1489579320066000.0,0.004,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579320069000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
53329,80,TCP,1489579320083000.0,0.004,2,132.0,0,192,168,220,14,192,168,100,6
53330,80,TCP,1489579320083000.0,0.004,2,132.0,0,192,168,220,14,192,168,100,6
80,53330,TCP,1489579320085000.0,0.0,1,66.0,0,192,168,100,6,192,168,220,14
80,53329,TCP,1489579320086000.0,0.0,1,66.0,0,192,168,100,6,192,168,220,14
46709,445,TCP,1489579322814000.0,0.0,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579322815000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
137,137,UDP,1489579322844000.0,0.0,1,92.0,0,192,168,220,6,192,168,220,255
137,137,UDP,1489579322844000.0,0.0,1,92.0,0,192,168,220,3,192,168,220,255
43145,445,TCP,1489579324049000.0,0.003,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579324050000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579324500000.0,0.004,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579324501000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
46791,3389,TCP,1489579325620000.0,0.002,2,112.0,1,192,168,220,16,192,168,210,5
46755,1131,TCP,1489579326621000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,3
46755,2043,TCP,1489579327622000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46755,85,TCP,1489579328624000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
48888,445,TCP,1489579332132000.0,0.004,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579332133000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
58844,445,TCP,1489579332213000.0,0.003,2,174.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579332214000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
51146,445,TCP,1489579337283000.0,0.005,2,174.0,0,192,168,220,5,192,168,100,5
445,51146,TCP,1489579337284000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,5
445,49511,TCP,1489579340437000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,12
49511,445,TCP,1489579340438000.0,0.0,1,66.0,0,192,168,220,12,192,168,100,5
46768,1720,TCP,1489579343625000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,3
37191,445,TCP,1489579343831000.0,0.005,2,174.0,0,192,168,220,7,192,168,100,5
445,37191,TCP,1489579343832000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,7
46756,85,TCP,1489579344626000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
52321,445,TCP,1489579345012000.0,0.004,2,174.0,0,192,168,220,14,192,168,100,5
445,52321,TCP,1489579345013000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,14
60689,445,TCP,1489579346321000.0,0.003,2,174.0,0,192,168,220,13,192,168,100,5
445,60689,TCP,1489579346322000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,13
43183,445,TCP,1489579346667000.0,0.005,2,174.0,0,192,168,200,4,192,168,100,5
445,43183,TCP,1489579346668000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,4
137,137,UDP,1489579352863000.0,0.0,1,92.0,1,192,168,220,16,192,168,220,255
46755,1863,TCP,1489579359627000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,2
445,60689,TCP,1489579360613000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,13
60689,445,TCP,1489579360614000.0,0.0,1,66.0,0,192,168,220,13,192,168,100,5
46755,85,TCP,1489579360628000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
445,37191,TCP,1489579361452000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,7
37191,445,TCP,1489579361453000.0,0.0,1,66.0,0,192,168,220,7,192,168,100,5
40239,445,TCP,1489579361940000.0,0.004,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579361941000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
137,137,UDP,1489579362874000.0,0.0,1,92.0,0,192,168,220,4,192,168,220,255
137,137,UDP,1489579362874000.0,0.0,1,92.0,0,192,168,220,12,192,168,220,255
37884,445,TCP,1489579367057000.0,0.002,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579367059000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
34743,445,TCP,1489579374780000.0,0.004,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579374781000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
46756,85,TCP,1489579375630000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
46808,445,TCP,1489579378283000.0,0.001,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579378284000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
49511,445,TCP,1489579380228000.0,0.004,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579380229000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
46709,445,TCP,1489579382975000.0,0.005,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579382976000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
43145,445,TCP,1489579384209000.0,0.003,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579384210000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579384661000.0,0.002,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579384662000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
46755,85,TCP,1489579390630000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
46755,2710,TCP,1489579391632000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
48888,445,TCP,1489579392292000.0,0.003,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579392294000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
58844,445,TCP,1489579392372000.0,0.003,2,174.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579392373000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
51146,445,TCP,1489579397443000.0,0.005,2,174.0,0,192,168,220,5,192,168,100,5
445,51146,TCP,1489579397444000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,5
37191,445,TCP,1489579403992000.0,0.004,2,174.0,0,192,168,220,7,192,168,100,5
445,37191,TCP,1489579403993000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,7
52321,445,TCP,1489579405172000.0,0.004,2,174.0,0,192,168,220,14,192,168,100,5
445,52321,TCP,1489579405174000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,14
60689,445,TCP,1489579406481000.0,0.006,2,174.0,0,192,168,220,13,192,168,100,5
445,60689,TCP,1489579406483000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,13
46756,2710,TCP,1489579406633000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
43183,445,TCP,1489579406829000.0,0.003,2,174.0,0,192,168,200,4,192,168,100,5
445,43183,TCP,1489579406830000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,4
137,137,UDP,1489579412927000.0,0.0,1,92.0,0,192,168,220,9,192,168,220,255
137,137,UDP,1489579412927000.0,0.0,1,92.0,0,192,168,220,8,192,168,220,255
46755,2710,TCP,1489579421634000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
40239,445,TCP,1489579422100000.0,0.003,2,174.0,0,192,168,220,10,192,168,100,5
445,40239,TCP,1489579422101000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,10
37884,445,TCP,1489579427218000.0,0.002,2,174.0,0,192,168,220,9,192,168,100,5
445,37884,TCP,1489579427219000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,9
41316,587,TCP,1489579431077000.0,0.135,11,1566.0,0,192,168,220,6,192,168,100,4
587,41316,TCP,1489579431078000.0,0.098,10,3023.0,0,192,168,100,4,192,168,220,6
51323,993,TCP,1489579431175000.0,0.133,25,2800.0,0,192,168,220,6,192,168,100,4
993,51323,TCP,1489579431176000.0,0.092,26,22669.0,0,192,168,100,4,192,168,220,6
34743,445,TCP,1489579434941000.0,0.003,2,174.0,0,192,168,220,11,192,168,100,5
445,34743,TCP,1489579434942000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,11
46756,2710,TCP,1489579436636000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,5
46808,445,TCP,1489579438444000.0,0.004,2,174.0,0,192,168,200,5,192,168,100,5
445,46808,TCP,1489579438445000.0,0.0,1,108.0,0,192,168,100,5,192,168,200,5
49511,445,TCP,1489579440389000.0,0.003,2,174.0,0,192,168,220,12,192,168,100,5
445,49511,TCP,1489579440390000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,12
137,137,UDP,1489579442959000.0,0.0,1,92.0,0,192,168,220,15,192,168,220,255
46709,445,TCP,1489579443135000.0,0.005,2,174.0,0,192,168,220,6,192,168,100,5
445,46709,TCP,1489579443137000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,6
43145,445,TCP,1489579444369000.0,0.002,2,174.0,0,192,168,220,4,192,168,100,5
445,43145,TCP,1489579444370000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,4
49094,445,TCP,1489579444821000.0,0.003,2,174.0,0,192,168,220,8,192,168,100,5
445,49094,TCP,1489579444822000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,8
137,137,UDP,1489579449209000.0,0.0,1,92.0,0,192,168,200,4,192,168,200,255
46755,2710,TCP,1489579451637000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,1
48888,445,TCP,1489579452454000.0,0.002,2,174.0,0,192,168,220,15,192,168,100,5
445,48888,TCP,1489579452455000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,15
58844,445,TCP,1489579452534000.0,0.006,2,174.0,0,192,168,220,16,192,168,100,5
445,58844,TCP,1489579452535000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,16
46755,1138,TCP,1489579452638000.0,0.0,1,58.0,1,192,168,220,16,192,168,210,4
51146,445,TCP,1489579457604000.0,0.004,2,174.0,0,192,168,220,5,192,168,100,5
445,51146,TCP,1489579457605000.0,0.0,1,108.0,0,192,168,100,5,192,168,220,5
445,43145,TCP,1489579458759000.0,0.0,1,70.0,0,192,168,100,5,192,168,220,4
43145,445,TCP,1489579458760000.0,0.0,1,66.0,0,192,168,220,4,192,168,100,5
