srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232284268,3232275219,365,1546,TCP,1489538772077407.8,0.0023158172184814,3,1457.5036900226926,0
3232284999,3232272426,49166,205,TCP,1489583714729476.2,0.0023158083931256,3,461.23290333876855,1
3232284439,3232272640,365,205,TCP,1489543862948489.0,0.0023158444393444,3,626.1810736070543,1
3232284835,3232272427,49166,205,TCP,1489583714731256.2,0.0023158105069352,3,464.1259825514976,1
3232290974,3232272426,57340,205,TCP,1489583714729125.0,0.0023158081586187,4,449.90384790649045,1
3232284267,3232272725,365,37406,TCP,1489543862854705.8,0.0023158061280841,3,1177.697172154819,0
3232284267,3232274542,49166,49272,TCP,1489560978812101.0,0.0023158066506656,3,1657.0599272662928,0
3232285539,3232272426,59484,205,TCP,1489583714730589.5,0.0023158099232375,3,461.5296077424064,1
3232291893,3232272426,35487,205,TCP,1489583714728547.5,0.0023158073329757,3,449.6999268216366,1
3232287100,3232272426,35487,205,TCP,1489583714727830.0,0.0023158066727947,3,448.8653234292734,1
3232284323,3232272428,59484,205,TCP,1489583714728887.5,0.0023158074693773,3,529.7902129779544,1
3232294394,3232272426,35487,205,TCP,1489583714732234.2,0.0023158119322353,4,452.23404893443217,1
3232285146,3232272426,35487,205,TCP,1489583714730780.8,0.0023158099968004,3,453.53719860246537,1
3232284267,3232273946,365,49272,TCP,1489555593383216.8,0.0023158065017457,3,1052.1257972990263,0
3232284397,3232272467,35487,205,TCP,1489583714744319.0,0.0023158274657659,3,640.6933063248805,1
3232284273,3232272445,51468,6439,TCP,1489565963550890.8,0.0023158076449114,3,510.4893926073674,1
3232286548,3232272426,59484,6439,TCP,1489583714728367.2,0.0023158071399807,3,452.0251321373863,1
3232284426,3232272428,35487,205,TCP,1489543862864963.2,0.002315809297969,3,551.5467948851673,1
3232284268,3232272534,51468,37406,TCP,1489538772060625.0,0.002315806841102,3,1136.3622015195067,0
3232284284,3232272653,365,205,TCP,1489560978880813.5,0.0023158319729208,3,1081.1738648179428,1
3232284267,3232273635,365,49334,TCP,1489560978813248.0,0.0023158070822575,3,1689.390499903767,0
3232284276,3232272467,38247,205,TCP,1489578545302539.5,0.0023158132607168,3,1411.46396519627,1
3232284267,3232276291,365,205,UDP,1489538772064891.0,0.0023158092059096,3,653.9868071301479,0
3232284269,3232273123,51468,49272,TCP,1489565963576986.0,0.0023158169860071,3,1071.868736716702,0
3232284268,3232272966,365,49272,TCP,1489578545295743.2,0.0023158099837605,3,862.8479827911967,0
3232292870,3232272426,35487,205,TCP,1489583714728865.8,0.0023158078929512,4,448.8508537949626,1
3232284268,3232274194,46756,1546,TCP,1489555593431784.0,0.0023158206098407,3,1225.6488012140462,0
3232285015,3232272426,35487,205,TCP,1489583714728897.0,0.0023158079217163,3,453.0367340064758,1
3232287077,3232272426,59484,205,TCP,1489583714730716.5,0.0023158096697881,3,452.20642242160767,1
3232284352,3232272504,51468,205,TCP,1489543862903387.8,0.0023158230831727,3,698.4483086116106,1
3232289385,3232272429,59484,205,TCP,1489583714746070.2,0.0023158296698526,3,460.47180305091433,1
3232284357,3232272450,49166,205,TCP,1489543862886321.5,0.0023158165121423,3,617.7432475471318,0
3232284267,3232274079,365,49272,TCP,1489551355538299.8,0.0023158082068699,3,2089.3764953508958,0
3232284267,3232275000,365,37406,TCP,1489547513449093.0,0.0023158117574107,3,2138.701326673595,0
3232284267,3232274158,51468,49272,TCP,1489560978816559.2,0.0023158079777662,3,1305.546703548119,0
3232284268,3232275059,365,205,TCP,1489551355542131.0,0.0023158092488544,3,749.7393750246857,0
3232284267,3232274344,365,49272,TCP,1489551355535994.0,0.0023158075603359,3,1925.668868937645,0
3232284278,3232272427,35487,205,TCP,1489583714727652.5,0.0023158064543615,3,466.07375395704616,1
3232284327,3232273084,43177,205,TCP,1489543862942880.0,0.0023158397874637,3,973.2681208803812,1
3232284267,3232272959,365,205,TCP,1489572222860346.2,0.0023158069394156,3,1429.7957655920688,0
3232284625,3232272438,59484,1546,TCP,1489583714746860.2,0.0023158319076382,3,669.3351524543476,1
3232284267,3232273017,365,205,UDP,1489560978809992.8,0.0023158061535306,3,550.6793302577416,0
3232287131,3232272427,59484,205,TCP,1489583714738908.2,0.0023158207140626,3,463.6723232779911,1
3232284303,3232272499,365,205,TCP,1489543862883429.0,0.0023158161687753,3,715.046399148364,1
3232286055,3232272427,59484,205,TCP,1489583714728857.0,0.0023158076937062,3,450.6340388393741,1
3232284302,3232272709,59484,205,TCP,1489555593458868.8,0.0023158302090409,3,946.6715266895072,0
3232284380,3232272428,35487,205,TCP,1489583714729707.2,0.0023158086203881,3,486.1639366536954,1
3232284268,3232274848,365,43134,UDP,1489555593417470.8,0.0023158163410261,3,1209.0459414848078,0
3232284267,3232274893,46756,205,TCP,1489578545303527.0,0.0023158140912,3,1809.7228626193887,0
3232293507,3232272426,59484,205,TCP,1489583714728047.8,0.0023158068344903,4,448.2567559020361,1
3232284267,3232273172,365,43134,TCP,1489538772059062.0,0.0023158062030633,3,689.8410271812045,0
3232285177,3232272487,59484,205,TCP,1489565963612733.8,0.0023158336927084,3,522.0013832380007,1
3232284267,3232274256,365,205,TCP,1489572222861129.2,0.0023158073128441,3,2123.6498635815883,0
3232284462,3232272552,59484,205,TCP,1489583714763422.2,0.0023158588179063,3,732.3424989420595,1
3232284357,3232272491,51468,43134,TCP,1489583714732510.0,0.0023158123053345,3,583.113951229559,1
3232284268,3232296774,365,205,UDP,1489551355551672.5,0.0023158122036401,3,496.461988274729,0
3232289693,3232272426,35487,205,TCP,1489583714727382.8,0.0023158062162984,4,447.2403219918279,1
3232284272,3232272960,365,6439,TCP,1489538772104987.2,0.0023158356552847,3,1598.3810836193804,0
3232284292,3232272429,35487,205,TCP,1489583714729359.8,0.0023158084102143,3,645.6652978812593,1
3232284278,3232272665,46756,205,TCP,1489572222893586.0,0.0023158195934635,3,915.033733455852,0
3232284371,3232273204,43177,205,TCP,1489551355802096.0,0.0023158947010333,3,805.9879899282618,0
3232284270,3232272701,365,205,TCP,1489543862871778.2,0.0023158117093622,3,981.2460585865558,0
3232284267,3232273254,365,49272,TCP,1489578545287767.5,0.0023158062474935,3,927.9953147227724,0
3232284267,3232273784,51468,37406,TCP,1489538772060631.0,0.0023158068445422,3,2252.515829123259,0
3232285205,3232272441,59484,205,TCP,1489583714738811.0,0.0023158202984575,3,469.77830381923934,1
3232284267,3232274462,365,49272,TCP,1489565963547032.0,0.0023158065584021,3,1203.8435112188115,0
3232284267,3232282021,365,205,TCP,1489555593395471.8,0.0023158100843582,3,702.6979300926154,0
3232286559,3232272426,59484,205,TCP,1489583714727951.0,0.0023158067261319,3,447.94404137130425,1
3232288890,3232272426,57340,205,TCP,1489583714730204.0,0.0023158092690774,3,451.6842551206822,1
3232293639,3232272426,59484,205,TCP,1489583714732310.8,0.002315811802466,4,450.23085006189007,1
3232284267,3232272843,365,49272,TCP,1489555593381478.8,0.002315806162045,3,907.8495411262196,0
3232284267,3232272843,46756,49272,TCP,1489538772058876.8,0.0023158061384947,3,955.3431109254076,0
3232284344,3232272426,35487,205,TCP,1489583714727692.0,0.0023158065424286,3,466.147977902305,1
3232284272,3232273457,51468,205,TCP,1489565963575159.2,0.0023158168671265,3,707.8289037643901,0
3232284267,3232281175,365,205,UDP,1489538772060442.2,0.0023158069541679,3,459.1398553186001,0
3232284267,3232272482,51468,49272,TCP,1489547513426886.8,0.002315806438099,3,1022.932594581532,0
3232284352,3232272487,38247,205,TCP,1489583714739302.5,0.0023158204241041,3,643.1434518663784,1
3232288707,3232272439,57340,6439,TCP,1489583714794239.5,0.0023159017984593,3,554.5013909226952,1
3232284374,3232272477,51468,43134,TCP,1489583714743067.0,0.0023158262365549,3,866.259039325374,1
3232284478,3232272528,59484,205,TCP,1489565963693332.8,0.0023158653882955,3,729.7884608779048,1
3232284289,3232272508,35487,6439,TCP,1489565963602609.0,0.0023158264371853,3,1054.1518911746257,0
3232284327,3232272533,38247,205,TCP,1489560978855304.8,0.002315821877856,3,868.7546547815872,1
3232284269,3232273023,46756,49272,TCP,1489543862891503.0,0.0023158190525143,3,1485.7710190536625,0
3232284514,3232272466,59484,6439,TCP,1489583714744073.5,0.00231582603095,3,702.250574417983,1
3232284286,3232272683,43177,1546,TCP,1489578545336097.5,0.0023158323127667,3,1936.0902048618584,0
3232290565,3232272433,57340,205,TCP,1489583714803470.0,0.0023159372295959,3,544.7380680729924,1
3232284289,3232272530,43177,205,TCP,1489578545307617.0,0.0023158158712738,3,644.3158467383156,0
3232284351,3232272436,35487,205,TCP,1489583714732513.5,0.0023158121109476,3,743.4955265451408,1
3232286443,3232272426,35487,205,TCP,1489583714734440.5,0.0023158145742888,3,459.5026433536903,1
3232284291,3232272428,57340,205,TCP,1489583714729084.5,0.0023158079998767,3,517.2668690148073,1
3232284322,3232272470,365,205,TCP,1489583714733197.0,0.0023158135394485,3,489.9071125716435,1
3232284424,3232272428,57340,205,TCP,1489583714731319.0,0.0023158105622946,3,494.3829692339461,1
3232284267,3232272809,51468,43134,TCP,1489538772060042.5,0.0023158065602613,3,2191.803575225913,0
3232291993,3232272426,35487,205,TCP,1489583714731149.2,0.0023158103831101,3,451.8317592496543,1
3232284340,3232272426,59484,205,TCP,1489583714728457.8,0.0023158072498946,3,487.4937961706921,1
3232284279,3232272890,51468,205,TCP,1489555593513870.0,0.0023158475946552,3,1207.3665353856486,0
3232284274,3232279826,365,205,TCP,1489543862929166.8,0.0023158345312837,3,906.7706739125896,0
3232284269,3232273054,365,49272,TCP,1489578545305428.5,0.0023158139975119,3,1895.9782611221096,0
3232284388,3232274002,49166,43134,TCP,1489578545457879.0,0.0023159126520171,3,916.511316000304,0
3232284267,3232274723,365,49272,TCP,1489538772060304.5,0.0023158067012389,3,968.8889724671128,0
3232284481,3232272449,59484,205,TCP,1489583714742672.5,0.0023158264519359,3,726.1897799757369,1
3232284268,3232274828,51468,205,TCP,1489578545321417.2,0.0023158235593558,3,1598.192483734745,0
3232286831,3232272426,59484,205,TCP,1489583714730303.5,0.0023158093692035,3,455.60571771387714,1
3232285046,3232272438,35487,205,TCP,1489583714737937.2,0.002315819738117,3,498.2137722893855,1
3232287998,3232272426,59484,205,TCP,1489583714727267.8,0.0023158061318436,3,447.1635685511478,1
3232292010,3232272427,35487,205,TCP,1489583714753427.8,0.0023158428165704,4,471.54166362602473,1
3232284300,3232272547,365,205,TCP,1489543862915092.8,0.0023158296177137,3,754.3189379130637,0
3232284267,3232273784,365,49272,TCP,1489578545289891.5,0.0023158071376516,3,941.5289823064194,0
3232284267,3232276081,365,205,UDP,1489555593402596.8,0.0023158120761665,3,974.7995194263972,0
3232285907,3232272426,57340,205,TCP,1489583714731573.8,0.0023158111256805,3,466.7859793367579,1
3232284267,3232274116,365,49272,TCP,1489565963550926.5,0.0023158076176426,3,953.643489953556,0
3232284803,3232272430,35487,205,TCP,1489583714731065.2,0.0023158099173412,3,477.9457339400347,1
3232284284,3232272530,51468,205,TCP,1489543862886407.8,0.0023158169791994,3,1260.0039502567838,0
3232284267,3232274444,365,37406,TCP,1489547513440183.2,0.0023158095269408,3,2252.4871055776107,0
3232284267,3232272794,365,205,TCP,1489560978820708.0,0.0023158090387833,3,1597.87793381221,0
3232284268,3232272499,365,205,TCP,1489565963559962.0,0.0023158106311174,3,1485.8995704692811,0
3232287566,3232272426,35487,205,TCP,1489583714730681.0,0.0023158099142662,3,464.5561379708466,1
3232284267,3232272639,46756,37406,TCP,1489578545287357.8,0.002315806122709,3,1041.1915022058267,0
3232284267,3232275247,38247,37406,TCP,1489538772062678.5,0.0023158079319187,3,2327.560373564018,0
3232284274,3232272737,51468,205,TCP,1489572222877654.2,0.0023158129117715,3,861.6432197350359,0
3232284268,3232275417,365,49272,TCP,1489572222880669.5,0.0023158143708687,3,1164.1268143062591,0
3232284272,3232273402,46756,1546,TCP,1489547513490264.5,0.1376841670132748,3,1037.4647576463622,0
3232284271,3232272521,51468,49272,TCP,1489565963561166.5,0.9508222190849012,3,2679.7981893677006,0
3232284267,3232274828,49166,205,TCP,1489538772067900.2,0.0023158107599109,3,1628.9154049418123,0
3232284267,3232273212,51468,37406,TCP,1489565963549517.2,0.0023158072539633,3,1120.2894808912745,0
3232284267,3232275359,365,49272,TCP,1489578545287610.2,0.0023158061912646,3,1052.027107531808,0
3232284303,3232272584,43177,43134,TCP,1489543862934398.2,0.9508243229701115,3,731.7355921006551,0
3232284267,3232273271,51468,205,TCP,1489565963546039.2,0.0023158062930036,3,2121.2162747253647,0
3232284282,3232272647,46756,205,TCP,1489578545317079.2,0.0023158206669215,3,1298.100368217917,0
3232286453,3232272426,59484,205,TCP,1489583714730520.8,0.0023158096323498,3,449.0665345339692,1
3232284445,3232272432,51468,205,TCP,1489583714730800.2,0.0023158099232484,3,588.0721094179629,1
3232284268,3232272729,51468,49272,TCP,1489565963554596.2,0.0023158089729276,3,1294.1715291269,0
3232284312,3232272427,35487,205,TCP,1489583714730020.0,0.0023158088903755,3,517.4117874319091,1
3232290220,3232272429,59484,205,TCP,1489583714743730.8,0.0023158269452247,3,454.64068025191887,1
3232284343,3232272510,51468,205,TCP,1489547513469234.5,0.00231581789126,3,634.8684286953767,1
3232284267,3232274503,365,6439,TCP,1489555593383453.5,0.0023158065206924,3,1358.2314309765202,0
3232287075,3232272429,43177,205,TCP,1489583714737492.2,0.0023158190560796,3,486.9144036407622,1
3232284551,3232272430,365,205,TCP,1489583714736249.0,0.0023158177818373,3,513.5574940711548,1
3232291601,3232272426,59484,205,TCP,1489583714729725.2,0.0023158086810388,4,450.25586418856113,1
3232284267,3232273178,51468,1546,TCP,1489565963547645.2,0.0023158066660882,3,1713.8399819597344,0
3232284267,3232276726,365,205,UDP,1489565963547201.0,0.0023158065757882,3,825.3653273856646,0
3232284267,3232274013,46756,49272,TCP,1489538772062440.2,0.0023158078237284,3,1164.0903950181917,0
3232287668,3232272426,35487,205,TCP,1489583714727456.2,0.0023158062845484,3,447.3061880743887,1
3232284288,3232279943,365,205,UDP,1489583714736692.0,0.0023158198922291,3,475.46472074859633,0
3232289937,3232272426,57340,205,TCP,1489583714731411.5,0.0023158109315113,3,451.3452474208124,1
3232284267,3232275267,365,43134,UDP,1489578545294493.2,0.002315809222463,3,1301.2141089569486,0
3232284267,3232272979,365,49272,TCP,1489560978811815.5,0.002315806572353,3,4709.786544193916,0
3232284267,3232272856,365,205,TCP,1489578545287692.2,0.0023158062225069,3,1002.1846562383752,0
3232285371,3232272427,49166,205,TCP,1489583714734156.5,0.0023158147297277,3,467.1691202733711,1
3232284354,3232272524,51468,6439,TCP,1489543862904887.8,0.00231582516582,3,884.1392297100624,1
3232285374,3232272428,59484,205,TCP,1489583714737621.2,0.0023158196534826,3,482.53278256377627,1
3232284268,3232274741,365,37406,TCP,1489565963619768.8,0.0023158345204487,3,2028.4554808915907,0
3232294948,3232272426,57340,205,TCP,1489583714733581.2,0.0023158137574414,4,454.1066225716826,1
3232284287,3232272744,38247,205,TCP,1489578545325338.0,0.0023158259454884,3,894.1818754923542,0
3232284309,3232272490,365,205,TCP,1489560978856299.0,0.0023158221162263,3,515.4325454529384,1
3232285628,3232272443,59484,205,TCP,1489583714739067.2,0.0023158209369777,3,470.90369267646696,1
3232284268,3232272845,46756,49272,TCP,1489572222872788.8,0.0023158112426287,3,2416.907943048849,0
3232284267,3232275180,365,205,UDP,1489572222866064.0,0.0023158090564076,3,1280.5591156718808,0
3232284318,3232272493,365,205,TCP,1489560978891039.5,0.0023158374025945,3,869.7849629444604,1
3232284268,3232272495,51468,49272,TCP,1489551355538008.8,0.1376839399354945,3,1128.8057411991963,0
3232284267,3232273956,46756,49272,TCP,1489572222861610.5,0.0023158073286008,3,2646.073928617216,0
3232284274,3232272678,59484,205,TCP,1489560978836019.5,0.0023158136150394,3,636.0597512999888,0
3232284272,3232272477,46756,49272,TCP,1489583714730873.0,0.0023158098507386,3,822.883477553215,0
3232284267,3232272606,51468,43134,TCP,1489555593382945.2,0.0023158064263388,3,1301.8563240813528,0
3232284269,3232272462,51468,205,TCP,1489551355531513.8,0.0023158065993086,3,543.3697908136909,0
3232284268,3232276977,38247,49334,TCP,1489578545306420.8,0.0023158155266721,3,1396.8132226637438,0
3232284318,3232272466,46756,205,TCP,1489538772075502.0,0.0023158155533051,3,926.0336591410902,1
3232284491,3232272447,59484,205,TCP,1489583714739651.8,0.002315821392288,3,529.3598204538653,1
3232284267,3232275786,365,205,UDP,1489572222858817.8,0.0023158065482417,3,630.1720476888,0
3232284267,3232275438,365,43134,TCP,1489560978810204.8,0.0023158061987585,3,745.726262134643,0
3232289895,3232272426,35487,205,TCP,1489583714734853.2,0.0023158151070184,3,457.3986546433751,1
3232285507,3232272426,59484,205,TCP,1489583714730532.0,0.0023158095188684,3,456.3992310664951,1
3232285936,3232272426,35487,205,TCP,1489583714729226.5,0.0023158081647974,3,455.7209015029748,1
3232284306,3232272624,46756,205,TCP,1489572222900294.8,0.002315822340725,3,827.4342356028908,0
3232284267,3232273375,365,49272,TCP,1489572222859929.0,0.0023158068017616,3,2275.0953541621425,0
3232284267,3232274641,365,205,TCP,1489538772059460.0,0.0023158063735685,3,911.9560868326736,0
3232284573,3232272439,38247,205,TCP,1489578545317195.5,0.0023158202219978,3,494.3893473514528,1
3232284267,3232274214,365,43134,TCP,1489578545289140.8,0.0023158067061968,3,1528.393942636778,0
3232284267,3232274194,365,205,TCP,1489555593381898.5,0.002315806230363,3,1092.2793630822812,0
3232284267,3232278661,365,49272,UDP,1489551355529834.8,0.0023158063486446,3,483.7513112437007,0
3232284557,3232272434,35487,205,TCP,1489583714743760.0,0.0023158279449569,3,591.3964669103456,1
3232284267,3232272968,365,205,TCP,1489565963546939.0,0.0023158065326888,3,1724.6776467097432,0
3232284271,3232275179,365,49334,TCP,1489543862935314.2,0.0023158385216345,3,1736.9706739028534,0
3232284267,3232275614,365,49272,TCP,1489547513461642.2,0.0023158150370556,3,2274.32838129796,0
3232284276,3232273941,365,205,TCP,1489551355610284.5,0.0023158292393305,3,749.3005822183786,0
3232288503,3232272427,57340,205,TCP,1489583714734316.0,0.0023158139824594,3,449.5531600460659,1
3232285692,3232272426,35487,205,TCP,1489583714727312.0,0.0023158061643477,3,447.19282896636406,1
3232284598,3232272447,57340,205,TCP,1489583714741017.8,0.002315821792194,3,497.1529419720501,1
3232284834,3232272430,59484,205,TCP,1489583714743195.2,0.0023158262618571,3,487.2073905807976,1
3232284267,3232275665,365,49272,TCP,1489551355584593.0,0.002315821015479,3,1954.2711253499492,0
3232288419,3232272453,51468,205,TCP,1489583714753791.0,0.0023158420272501,3,466.0744229311341,1
3232286143,3232272426,59484,205,TCP,1489583714727500.2,0.0023158063083627,3,448.1353698128305,1
3232288959,3232272433,35487,205,TCP,1489583714755701.5,0.0023158464501072,3,513.2357971343132,1
3232290149,3232272426,57340,205,TCP,1489583714727774.0,0.002315806565115,4,448.03844234776216,1
3232289584,3232272426,57340,205,TCP,1489583714729644.5,0.0023158082787302,4,447.88527056870095,1
3232284267,3232277481,365,43134,UDP,1489555593387471.0,0.0023158075576836,3,1113.2606666849892,0
3232286771,3232272426,59484,205,TCP,1489583714727278.8,0.0023158061371128,3,447.1691936890981,1
3232284267,3232274874,365,1546,TCP,1489560978818127.0,0.002315808501926,3,1131.6838404731718,0
3232284282,3232272428,35487,205,TCP,1489543862856883.5,0.1376839217613953,3,561.2044028929257,1
3232284267,3232274067,51468,49272,TCP,1489578545287678.2,0.0023158062129499,3,724.4516531941058,0
3232284267,3232275022,51468,1546,TCP,1489560978834897.8,0.002315814187558,3,3282.945823186371,0
3232284268,3232272965,43177,205,TCP,1489538772065517.2,0.0023158097306908,3,839.2844595323769,0
3232284267,3232274346,365,49272,TCP,1489560978813377.2,0.0023158070265889,3,986.9092036856796,0
3232284267,3232296812,365,205,UDP,1489572222872744.5,0.0023158117103489,3,1433.7910482056618,0
3232284355,3232272478,38247,205,TCP,1489583714743507.8,0.0023158297792439,3,658.2038300966101,1
3232284267,3232283305,365,205,UDP,1489555593386971.8,0.0023158076850738,3,464.1138597248613,0
3232284308,3232272675,51468,6439,TCP,1489543862904332.2,0.0023158237960442,3,647.9093384338873,1
3232284267,3232273280,365,49272,TCP,1489547513436819.5,0.0023158087322155,3,1718.3884909015906,0
3232287914,3232272426,59484,205,TCP,1489583714727639.0,0.0023158064533477,3,447.5156394949906,1
3232287440,3232272426,35487,205,TCP,1489583714727640.2,0.0023158064315294,3,447.77502744962345,1
3232284272,3232283051,365,205,UDP,1489572222874282.5,0.0023158133823728,3,536.6677475856839,0
3232284311,3232272451,35487,205,TCP,1489555593417209.5,0.0023158167767244,3,725.7121561874353,1
3232284347,3232272509,365,205,TCP,1489578545317106.8,0.0023158201167646,3,599.2615156625848,1
3232288961,3232272426,35487,205,TCP,1489583714729327.8,0.0023158082217728,4,449.5088951315116,1
3232284372,3232272435,59484,205,TCP,1489578545294045.8,0.0023158088034988,3,478.6540809636418,1
3232284268,3232272698,35487,59758,TCP,1489560978836308.2,0.0023158142198599,3,1547.7195777120137,0
3232289906,3232272426,35487,205,TCP,1489583714738321.2,0.0023158199178297,3,460.5522611572304,1
3232284390,3232272426,35487,205,TCP,1489583714728519.5,0.0023158072329438,3,485.5210440871769,1
3232284267,3232276588,38247,43134,TCP,1489560978834333.0,0.0023158137092242,3,2302.494148207146,0
3232284665,3232272426,59484,205,TCP,1489583714728515.8,0.0023158072200475,3,456.249038762533,1
3232284761,3232272426,35487,205,TCP,1489583714729584.2,0.0023158085962196,3,462.2255338648469,1
3232286121,3232272426,35487,205,TCP,1489583714731958.2,0.0023158112356299,3,473.16986526297086,1
3232284268,3232272651,46756,205,TCP,1489565963554769.0,0.0023158089180532,3,1463.1901933259192,0
3232284267,3232272573,51468,49272,TCP,1489572222858779.2,0.0023158065019222,3,1662.2116306667665,0
3232284510,3232272427,51468,6439,TCP,1489583714730384.5,0.0023158095978675,3,521.031380972147,1
3232287624,3232272426,57340,205,TCP,1489583714728095.0,0.0023158068717963,3,448.3986203254061,1
3232284267,3232273553,365,37406,TCP,1489565963546131.5,0.0023158063084234,3,904.6016668485472,0
3232284269,3232272449,51468,205,TCP,1489538772061034.5,0.0023158071760785,3,873.5915372826801,0
3232284268,3232274367,38247,49272,TCP,1489547513454071.0,0.0023158127230985,3,1573.444927148464,0
3232284273,3232272518,38247,6439,TCP,1489578545301028.0,0.137684009540746,3,702.356932829936,0
3232284268,3232274769,365,49272,UDP,1489572222876355.2,0.0023158130374426,3,1521.9246414215772,0
3232284268,3232273796,46756,205,TCP,1489572222896797.5,0.0023158218468188,3,1536.309826645278,0
3232284278,3232272573,365,49272,TCP,1489578545319159.8,0.0023158221310927,3,960.975744031701,1
3232284281,3232272515,43177,205,TCP,1489555593432613.5,0.0023158197705894,3,1173.8156998164372,0
3232284269,3232275077,43177,43134,TCP,1489538772139825.0,0.0023158660205914,3,3209.118073173724,0
3232284267,3232276065,365,49272,TCP,1489551355538405.8,0.0023158081529901,3,1270.430705717912,0
3232284268,3232324844,365,205,UDP,1489560978819052.8,0.0023158094322298,3,461.34056921400224,0
3232289314,3232272426,59484,205,TCP,1489583714727354.5,0.0023158061954993,3,447.3055038843158,1
3232285122,3232272431,35487,205,TCP,1489583714745235.2,0.0023158297306213,3,504.5057970648925,1
3232284285,3232272656,51468,6439,TCP,1489565963634686.8,0.9508244280198463,3,1048.8132679459604,0
3232285134,3232272427,59484,205,TCP,1489583714735047.2,0.0023158151978485,3,487.19952209063945,1
3232285300,3232272428,59484,205,TCP,1489583714729395.2,0.0023158081867069,3,451.3060878793924,1
3232284281,3232272561,51468,205,TCP,1489538772071974.0,0.0023158140185509,3,826.2306919425358,0
3232284268,3232275434,51468,205,TCP,1489543862881145.5,0.0023158158489101,3,927.0759444805452,0
3232288741,3232272426,59484,205,TCP,1489583714731137.5,0.0023158101027733,3,453.68015624804747,1
3232284267,3232292040,365,205,UDP,1489538772059472.0,0.0023158064631548,3,459.8021151083653,0
3232284820,3232272428,59484,205,TCP,1489583714734580.2,0.0023158142450026,3,483.7101667968856,1
3232284386,3232272450,57569,6439,TCP,1489538772109497.5,0.002315839275138,3,939.606835148846,1
3232284267,3232275808,35487,43134,TCP,1489572222859734.2,0.0023158068140433,3,2661.968129699474,0
3232284306,3232272472,59484,205,TCP,1489578545303761.0,0.0023158141431746,3,775.4605514177116,1
3232284269,3232272453,57569,37406,TCP,1489543862860516.2,0.0023158078437543,3,734.04981565633,0
3232284349,3232272581,46756,205,TCP,1489543862910658.0,0.0023158276352077,3,540.9601427617887,0
3232284371,3232272495,35487,205,TCP,1489547513531459.8,0.0023158374276963,3,1070.278427804422,1
3232284287,3232272468,57569,59758,TCP,1489583714729082.2,0.0023158079988002,3,648.9250951401444,1
3232284269,3232275074,365,205,UDP,1489543862894610.5,0.0023158213851533,3,1018.9856542372188,0
3232284267,3232272965,365,37406,TCP,1489565963545717.8,0.0023158062188889,3,1288.933438308004,0
3232284268,3232280005,365,205,UDP,1489572222860959.8,0.0023158074721691,3,453.06928340646505,0
3232284402,3232272427,59484,205,TCP,1489583714729969.5,0.002315808873492,3,491.97350747862544,1
3232284277,3232272633,365,205,TCP,1489543862871179.0,0.0023158110864485,3,1234.0358597619197,0
3232284267,3232273783,365,1546,UDP,1489572222859981.5,0.0023158069063217,3,914.1392388880638,0
3232284267,3232279859,365,205,UDP,1489555593386030.5,0.0023158072435686,3,494.4315350591239,0
3232288790,3232272426,35487,205,TCP,1489583714727614.2,0.0023158064088019,3,448.15729702631705,1
3232284288,3232272447,51468,205,TCP,1489583714729510.5,0.002315808544412,3,823.5252049192968,1
3232284267,3232272516,365,49272,TCP,1489560978809843.5,0.0023158061254062,3,923.7349625586764,0
3232284268,3232278633,51468,205,TCP,1489555593444148.0,0.0023158256139983,3,1402.184742481482,0
3232284268,3232274000,49166,205,TCP,1489538772094892.2,0.9508236877420092,3,1421.1204960710666,0
3232284268,3232274438,365,205,UDP,1489560978863580.8,0.002315825280389,3,1455.7929590001656,0
3232284459,3232272427,57340,205,TCP,1489583714731334.5,0.0023158103273769,3,505.983074760393,1
3232290593,3232272426,59484,205,TCP,1489583714727637.2,0.0023158064565934,4,447.6910991990017,1
3232284267,3232274766,365,6439,TCP,1489572222860178.8,0.1376839246664592,3,769.8409522976983,0
3232284375,3232272448,43177,205,TCP,1489578545301672.2,0.0023158130899577,3,657.4962147104866,1
3232284293,3232273327,38247,205,TCP,1489565963680949.2,0.0023158623119591,3,1147.582593966439,0
3232284408,3232272647,38247,205,TCP,1489538772082506.8,0.0023158205935283,3,548.8330566169756,1
3232284269,3232272440,46756,205,TCP,1489578545290324.8,0.0023158071745822,3,539.6074940920652,1
3232284273,3232280536,365,205,UDP,1489578545296511.8,0.0023158112724397,3,465.8849711630402,0
3232284267,3232283725,365,205,UDP,1489565963546324.8,0.0023158063833366,3,816.5234342022165,0
3232284282,3232272497,49166,59758,TCP,1489543862919338.5,0.0023158298045747,3,1110.731910760542,0
3232289234,3232272426,35487,205,TCP,1489583714728346.2,0.0023158072064694,4,448.9132992447097,1
3232284267,3232274037,365,49272,TCP,1489565963546092.2,0.0023158063135141,3,950.120519982088,0
3232290216,3232272426,59484,205,TCP,1489583714728071.2,0.0023158068655227,4,447.450245081502,1
3232288327,3232272426,35487,205,TCP,1489583714727464.0,0.0023158062929434,4,447.76978500031134,1
3232284458,3232272433,59484,205,TCP,1489538772070355.5,0.0023158130527561,3,499.6350153603975,1
3232286736,3232272426,59484,205,TCP,1489583714727606.8,0.0023158064463444,3,448.489067209848,1
3232284270,3232272455,51468,1546,TCP,1489543862861424.2,0.0023158079937519,3,790.3826230658774,0
