srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291856,3232261126,53742,80,TCP,1489760308747267.0,0.005,6,545.0,1
3232291856,3232261126,35158,80,TCP,1489760336814686.8,0.004,6,545.0,1
3232291856,3232261126,56883,80,TCP,1489760316924240.8,0.002,6,545.0,1
3232291856,3232289283,36671,1873,TCP,1489771275308155.0,0.0,1,58.0,1
3232291856,3232261125,49229,445,TCP,1489767825129282.8,0.003,2,174.0,0
3232291856,3232261126,51991,80,TCP,1489760301627099.5,0.005,6,545.0,1
3232289283,3232291856,445,33560,TCP,1489766189379770.8,0.0,1,54.0,0
3232261126,3232291856,80,35180,TCP,1489760285867196.0,0.005,4,272.0,0
3232291856,3232261126,56648,80,TCP,1489760315151357.0,0.008,6,545.0,1
3232261126,3232291856,80,60384,TCP,1489760332550590.2,0.002,3,206.0,0
3232289283,3232291856,1804,33535,TCP,1489768931010972.0,0.0,1,54.0,0
3232291856,3232261126,53176,80,TCP,1489760307648548.5,0.0069999999999999,6,545.0,1
3232261126,3232291856,80,59112,TCP,1489760326721344.0,0.003,4,272.0,0
3232291856,3232261126,33535,80,TCP,1489760282624733.0,0.003,6,545.0,1
3232291856,3232261126,55365,80,TCP,1489760310106880.2,0.005,5,479.0,1
3232291856,3232261126,56238,80,TCP,1489760314523261.0,0.004,6,545.0,1
3232291856,3232261126,57268,80,TCP,1489760320012374.2,0.007956066978784898,6,545.0,1
3232261126,3232291856,80,49181,TCP,1489760337814699.0,0.003,4,272.0,0
3232291856,3232261126,48079,80,TCP,1489760290805914.5,0.004,5,479.0,1
3232261125,3232291856,989,53884,TCP,1489768475784188.0,0.0,1,92.0,0
3232291856,3232289283,33535,33535,TCP,1489765137270614.8,0.0,1,58.0,1
3232261126,3232291856,80,54106,TCP,1489760312998114.0,0.005,4,272.0,0
3232291856,3232261126,54497,80,TCP,1489760309936887.5,0.004,6,545.0,1
3232261126,3232291856,80,45785,TCP,1489760287920593.8,0.004,4,272.0,0
3232261126,3232291856,80,36919,TCP,1489760329509961.0,0.003,3,206.0,0
3232261126,3232291856,80,36912,TCP,1489760338830190.5,0.006,4,272.0,0
3232261125,3232291856,473,57175,TCP,1489768517475926.5,0.0,1,108.0,0
3232289283,3232291856,445,33535,TCP,1489767772358462.8,0.0,1,54.0,0
3232291856,3232261126,35469,80,TCP,1489760337250027.2,0.001,5,479.0,1
3232289282,3232291856,5745,35625,TCP,1489769559325978.5,0.0,1,54.0,0
3232261126,3232291856,80,36439,TCP,1489760338642158.5,0.003,3,206.0,0
3232291856,3232261126,33560,80,TCP,1489760284362441.8,0.003,5,479.0,1
3232291845,3232261125,52727,445,TCP,1489760337417472.0,0.005,2,174.0,0
3232261126,3232291856,80,49651,TCP,1489760296524550.8,0.004,3,206.0,0
3232291856,3232289284,33536,445,TCP,1489767024685406.5,0.0,1,58.0,1
3232291856,3232289284,36964,3224,TCP,1489770919435041.8,0.0,1,58.0,1
3232261126,3232291856,80,56250,TCP,1489760315351483.5,0.002,3,206.0,0
3232291856,3232261126,51949,80,TCP,1489760301533196.8,0.004,6,545.0,1
3232261126,3232291856,80,36919,TCP,1489760286213106.2,0.002,3,206.0,0
3232291856,3232261126,35668,80,TCP,1489760337747100.5,0.0069999999999999,5,479.0,1
3232291856,3232261126,56244,80,TCP,1489760315945488.0,0.004,6,545.0,1
3232261126,3232291856,80,33763,TCP,1489760284559316.5,0.003,4,272.0,0
3232261126,3232291856,80,60190,TCP,1489760329875311.2,0.004,3,206.0,0
3232289281,3232291856,80,33543,TCP,1489766164600462.2,0.0,1,58.0,0
3232289282,3232291856,33044,36175,TCP,1489768597191171.2,0.0,1,54.0,0
3232291856,3232261126,57351,80,TCP,1489760319857231.8,0.005,6,545.0,1
3232291856,3232289281,36919,2098,TCP,1489771259662552.2,0.0,1,58.0,1
3232261126,3232291856,80,35803,TCP,1489760333244889.8,0.006,3,206.0,0
3232261126,3232291856,80,58065,TCP,1489760322761179.8,0.002,3,206.0,0
3232261125,3232291856,445,36115,TCP,1489770392946450.2,0.0,1,111.91517986767734,0
3232291856,3232261126,54814,80,TCP,1489760310911640.2,0.004,6,545.0,1
3232261126,3232291856,80,57280,TCP,1489760319930297.5,0.003,4,272.0,0
3232261126,3232291856,80,58147,TCP,1489760323665081.8,0.002,3,206.0,0
3232261126,3232291856,80,54412,TCP,1489760308614138.8,0.005,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760336778426.8,0.003,6,545.0,1
3232291856,3232261126,45865,80,TCP,1489760292686891.2,0.006,6,545.0,1
3232291856,3232289284,33535,5211,TCP,1489767023103465.0,0.0,1,58.0,1
3232291856,3232261126,55027,80,TCP,1489760311241012.0,0.002,5,479.0,1
3232291856,3232289284,33536,111,TCP,1489769108867452.2,0.0,1,58.0,1
3232261126,3232291856,80,57980,TCP,1489760323196898.5,0.004,3,206.0,0
3232291856,3232289282,36337,28553,TCP,1489771958484375.0,0.0,1,58.0,1
3232291856,3232261126,53492,80,TCP,1489760304915810.8,0.004,6,545.0,1
3232291856,3232261126,59703,80,TCP,1489760329629974.0,0.003,5,479.0,1
3232261126,3232291856,80,57796,TCP,1489760322926292.0,0.005,4,272.0,0
3232291856,3232261126,56467,80,TCP,1489760313041781.8,0.005,5,479.0,1
3232291856,3232261126,50595,80,TCP,1489760297389231.0,0.002,5,479.0,1
3232291856,3232291856,139,80,UDP,1489766034621245.0,0.0,1,108.0,0
3232291856,3232261126,60163,80,TCP,1489760278380379.5,0.006,6,545.0,1
3232291856,3232261126,49542,80,TCP,1489760296133467.5,0.004,6,545.0,1
3232261126,3232291856,80,50092,TCP,1489760296752413.2,0.003,4,272.0,0
3232291856,3232261126,59370,80,TCP,1489760326793349.8,0.006,6,545.0,1
3232291856,3232261126,56242,80,TCP,1489760313416782.5,0.006,6,545.0,1
3232261126,3232291856,80,51213,TCP,1489760300656855.5,0.003,4,272.0,0
3232261126,3232291856,80,48295,TCP,1489760291403011.0,0.003,3,206.0,0
3232291856,3232261126,60718,80,TCP,1489760333032666.0,0.005,5,479.0,1
3232291856,3232261126,55819,80,TCP,1489760313173181.8,0.004,6,545.0,1
3232261126,3232291856,80,51212,TCP,1489760301435263.5,0.001,4,272.0,0
3232261126,3232291856,80,53759,TCP,1489760306055665.0,0.002,4,272.0,0
3232291856,3232261126,58305,80,TCP,1489760322752584.2,0.006,6,545.0,1
3232291856,3232261126,59316,80,TCP,1489760328343991.2,0.004,6,545.0,1
3232261126,3232289281,80,33535,TCP,1489765646101832.5,0.002,2,174.0,0
3232291856,3232261126,58242,80,TCP,1489760324948407.0,0.008,6,545.0,1
3232261126,3232291856,80,59147,TCP,1489760327895968.0,0.005,4,272.0,0
3232287501,3232291856,4754,36919,TCP,1489772010347657.0,0.0,1,54.0,0
3232291856,3232289284,33536,1759,TCP,1489766935115196.5,0.0,1,58.0,1
3232261126,3232291856,80,52728,TCP,1489760303500560.2,0.004,3,206.0,0
3232289281,3232291856,33274,34930,TCP,1489771090629738.0,0.0,1,54.0,0
3232261126,3232291856,80,60497,TCP,1489760278399394.8,0.008747999005160536,4,272.0,0
3232261126,3232291856,80,36062,TCP,1489760337667280.0,0.0069999999999999,4,272.0,0
3232291856,3232261126,56956,80,TCP,1489760319928992.5,0.005,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760336087185.5,0.006,6,545.0,1
3232291856,3232291850,50307,7915,TCP,1489771034252268.2,0.002,1,108.0,1
3232291856,3232261126,1000,80,TCP,1489760280386805.0,0.006,6,545.0,1
3232261126,3232291856,80,60408,TCP,1489760278469007.0,0.0,4,272.0,0
3232291856,3232261126,52511,80,TCP,1489760302874399.5,0.003,6,545.0,1
3232261126,3232291856,80,24843,TCP,1489760280995038.5,0.003,4,272.0,0
3232261126,3232291856,80,57477,TCP,1489760320468255.2,0.005,3,206.0,0
3232291856,3232261126,54262,80,TCP,1489760309541598.0,0.004,5,479.0,1
3232291856,3232261126,51702,80,TCP,1489760303563568.5,0.006,6,545.0,1
3232291856,3232261126,52084,80,TCP,1489760303301614.8,0.004,5,479.0,1
3232291856,3232291849,0,8,ICMP,1489766720897079.2,0.0,1,42.0,1
3232291856,3232261126,34637,80,TCP,1489760337922485.5,0.012235291077937442,6,545.0,1
3232291856,3232261126,60359,80,TCP,1489760331106790.8,0.006,6,545.0,1
3232291856,3232289281,36919,138,TCP,1489771089468946.2,0.0,1,58.0,1
3232291856,3232261126,37368,80,TCP,1489760289240679.0,0.005,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760288648241.0,0.004,6,545.0,1
3232291856,3232261126,50630,80,TCP,1489760298237733.8,0.003,5,479.0,1
3232261126,3232291856,80,53886,TCP,1489760308317181.0,0.004,4,272.0,0
3232261126,3232291856,80,49740,TCP,1489760297114371.8,0.006,4,272.0,0
3232261126,3232291856,80,42500,TCP,1489760293006459.5,0.0,3,206.0,0
3232289282,3232291856,3574,33535,TCP,1489769092694190.5,0.0,1,54.0,0
3232291856,3232261126,60777,80,TCP,1489760332378780.0,0.006,6,545.0,1
3232289283,3232291856,445,33628,TCP,1489766687897937.8,0.0,1,58.0,0
3232261126,3232291856,80,35902,TCP,1489760286855761.8,0.0,4,272.0,0
3232261126,3232291856,80,52555,TCP,1489760303776316.5,0.005,3,206.0,0
3232289282,3232291856,1723,36919,TCP,1489772040540336.8,0.0,1,54.0,0
3232261126,3232291856,80,51641,TCP,1489760302391809.8,0.002,4,272.0,0
3232261126,3232291856,80,49246,TCP,1489760294649971.0,0.003,4,272.0,0
3232291856,3232261126,60340,80,TCP,1489760331985044.2,0.006,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760334859676.0,0.005,6,545.0,1
3232291856,3232261126,48975,80,TCP,1489760290747101.0,0.006495481290150337,6,545.0,1
3232291856,3232261126,60290,80,TCP,1489760328635900.2,0.0069999999999999,6,545.0,1
3232291856,3232289284,33536,5050,TCP,1489767809547204.8,0.0,1,58.0,1
3232291856,3232261126,53472,80,TCP,1489760304212023.0,0.003,5,479.0,1
3232291856,3232261126,52751,80,TCP,1489760306605639.0,0.005,6,545.0,1
3232291856,3232289285,33536,5740,TCP,1489766812729129.8,0.0,1,58.0,1
3232291856,3232261126,54691,80,TCP,1489760309224755.8,0.004,5,479.0,1
3232291856,3232261126,34882,80,TCP,1489760334534634.0,0.0069999999999999,5,479.0,1
3232291856,3232289284,36919,1163,TCP,1489770048689113.5,0.0,1,58.0,1
3232291856,3232289285,36920,445,TCP,1489770893171708.0,0.0,1,58.0,1
3232261126,3232291856,80,35904,TCP,1489760286999549.8,0.006,4,272.0,0
3232261126,3232291856,80,57697,TCP,1489760321602962.5,0.003,4,272.0,0
3232291856,3232261126,57354,80,TCP,1489760321080870.2,0.009,6,545.0,1
3232291856,3232261126,33535,80,TCP,1489760282801082.8,0.0,5,479.0,1
3232261126,3232291856,80,45613,TCP,1489760290357810.5,0.002,3,206.0,0
3232291856,3232261126,52769,80,TCP,1489760305033558.8,0.004,6,545.0,1
3232261126,3232291856,80,56844,TCP,1489760317296303.5,0.005,4,272.0,0
3232261126,3232291856,80,51341,TCP,1489760301058879.0,0.0069999999999999,4,272.0,0
3232261126,3232291856,80,57217,TCP,1489760320111383.8,0.006,4,272.0,0
3232291856,3232261126,53777,80,TCP,1489760307452381.5,0.009,6,545.0,1
3232291856,3232289285,33535,6672,TCP,1489767707721574.5,0.0,1,58.0,1
3232291856,3232289284,36920,445,TCP,1489771535797069.8,0.0,1,58.0,1
3232261126,3232291856,80,52028,TCP,1489760304714013.0,0.0,1,174.0,0
3232291856,3232261126,60641,80,TCP,1489760332586710.2,0.004,5,479.0,1
3232291856,3232261126,36920,80,TCP,1489760339495348.2,0.005,6,545.0,1
3232261126,3232291856,80,54680,TCP,1489760309429838.0,0.004,4,272.0,0
3232291856,3232261126,51770,80,TCP,1489760303519128.0,0.005,5,479.0,1
3232291856,3232261126,12370,80,TCP,1489760281596966.8,0.005,6,545.0,1
3232289282,3232291856,33049,33535,TCP,1489767276022746.2,0.0,1,54.0,0
3232261126,3232291856,80,60290,TCP,1489760328489322.5,0.006,4,272.0,0
3232291856,3232289284,36919,37281,TCP,1489771648360792.8,0.0,1,58.0,1
3232291848,3232261125,50991,445,TCP,1489767838340081.8,0.003,2,206.0,0
3232291856,3232289283,33535,32005,TCP,1489767484876443.8,0.0,1,58.0,1
3232291856,3232289284,33536,3375,TCP,1489768062929721.0,0.0,1,58.0,1
3232291856,3232261126,45719,80,TCP,1489760289875035.0,0.009,6,545.0,1
3232261126,3232291856,80,35626,TCP,1489760285587238.0,0.003,4,272.0,0
3232291856,3232261126,59884,80,TCP,1489760329847314.0,0.003,6,545.0,1
3232261126,3232291856,80,52490,TCP,1489760304956942.5,0.0069999999999999,4,272.0,0
3232291856,3232261126,51961,80,TCP,1489760303433518.5,0.004,6,545.0,1
3232261126,3232291856,80,36310,TCP,1489760284539945.0,0.002,4,272.0,0
3232261126,3232291856,80,50813,TCP,1489760298458848.8,0.002,4,272.0,0
3232261126,3232291856,80,54513,TCP,1489760309605522.0,0.006,4,272.0,0
3232261126,3232291856,80,39051,TCP,1489760290228770.0,0.005,4,272.0,0
3232289283,3232291856,80,35703,TCP,1489770429169821.8,0.0,1,54.0,0
3232261126,3232291856,80,52378,TCP,1489760301740715.8,0.0,3,206.0,0
3232291856,3232261126,33535,80,TCP,1489760281714871.5,0.008,6,545.0,1
3232261126,3232291856,80,33806,TCP,1489760282371792.8,0.002,4,272.0,0
3232291856,3232289285,0,8,ICMP,1489760333060153.5,0.0,1,42.0,1
3232261126,3232291856,80,9123,TCP,1489760281231075.2,0.0069999999999999,4,272.0,0
3232291856,3232261126,52886,80,TCP,1489760304632677.5,0.005,6,545.0,1
3232261126,3232291856,80,36108,TCP,1489760338045477.8,0.005,4,272.0,0
3232291856,3232261126,37215,80,TCP,1489760288537763.8,0.004,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760288723795.8,0.003,6,545.0,1
3232291856,3232261126,52911,80,TCP,1489760306996268.5,0.0069999999999999,6,545.0,1
3232291856,3232261126,47375,80,TCP,1489760289876618.2,0.004,5,479.0,1
3232289283,3232291856,445,32987,TCP,1489765942813873.8,0.0,1,58.0,0
3232261126,3232291856,80,34890,TCP,1489760284516531.0,0.005,3,206.0,0
3232261126,3232291856,80,60516,TCP,1489760278435997.2,0.004,4,272.0,0
3232289281,3232291856,1727,35619,TCP,1489770423960736.8,0.0,1,54.0,0
3232261125,3232289283,445,57241,TCP,1489765918347901.5,0.0,1,174.0,0
3232291856,3232261126,60743,80,TCP,1489760336833380.0,0.004,5,479.0,1
3232291856,3232261126,41124,80,TCP,1489760286661556.0,0.002,6,545.0,1
3232291856,3232261126,58218,80,TCP,1489760323335730.8,0.005,6,545.0,1
3232291856,3232261126,57449,80,TCP,1489760320884399.5,0.0069999999999999,5,479.0,1
3232261126,3232291856,80,58452,TCP,1489760326849498.8,0.003,3,206.0,0
3232291856,3232261126,59919,80,TCP,1489760328451040.0,0.003,5,479.0,1
3232261126,3232291856,80,48822,TCP,1489760319757072.0,0.0,4,272.0,0
3232261126,3232291856,80,36425,TCP,1489760287118096.0,0.003,4,272.0,0
3232291856,3232261126,55165,80,TCP,1489760312230841.0,0.008,6,545.0,1
3232289282,3232261125,36920,445,TCP,1489770307714724.0,0.003,3,206.0,0
3232291856,3232289283,33535,445,TCP,1489766937734692.2,0.0,1,58.0,1
3232291856,3232261126,58159,80,TCP,1489760322656440.8,0.005,6,545.0,1
3232291856,3232289284,36919,1630,TCP,1489770253023676.0,0.0,1,58.0,1
3232261126,3232291856,80,56596,TCP,1489760314138442.5,0.006,4,272.0,0
3232261126,3232291856,80,60492,TCP,1489760334017654.8,0.003,4,272.0,0
3232291856,3232261126,49600,80,TCP,1489760295904968.0,0.005,6,545.0,1
3232261125,3232291856,445,57678,TCP,1489768518406446.5,0.0,1,108.0,0
3232261126,3232291856,80,53106,TCP,1489760303559163.5,0.002,4,272.0,0
3232261126,3232291856,80,57560,TCP,1489760321447700.8,0.004,4,272.0,0
3232261126,3232291856,80,57649,TCP,1489760322723017.5,0.003,4,272.0,0
3232261126,3232291856,80,33535,TCP,1489760282471007.5,0.005,4,272.0,0
3232291856,3232261126,34947,80,TCP,1489760284390931.0,0.003,6,545.0,1
3232291856,3232261126,56210,80,TCP,1489760314193974.0,0.004,6,545.0,1
3232291856,3232261126,56415,80,TCP,1489760315223190.2,0.002,6,545.0,1
3232289282,3232261125,37208,137,TCP,1489771203684393.0,0.01,6,545.0,0
3232291856,3232261126,60445,80,TCP,1489760328755961.8,0.002,5,479.0,1
3232261126,3232291856,80,56142,TCP,1489760316309780.2,0.002,3,206.0,0
3232261126,3232291856,80,48834,TCP,1489760290477117.5,0.002,4,272.0,0
3232291856,3232261126,57787,80,TCP,1489760323030730.5,0.004,6,545.0,1
3232261125,3232289285,445,35105,TCP,1489761664651441.2,0.0,1,108.0,0
3232291856,3232261126,54945,80,TCP,1489760312329229.2,0.003,5,479.0,1
3232291856,3232289284,33535,1701,TCP,1489767492811113.5,0.0,1,58.0,1
3232261126,3232291856,80,36495,TCP,1489760286124613.5,0.001,4,272.0,0
3232261126,3232291856,80,50093,TCP,1489760296633712.8,0.002,4,272.0,0
3232291856,3232261126,60471,80,TCP,1489760331449366.8,0.006,6,545.0,1
3232261126,3232291856,80,58134,TCP,1489760324270789.8,0.006,4,272.0,0
3232291856,3232291846,37195,33501,TCP,1489772006175484.8,0.005,1,70.0,1
3232261126,3232291856,80,36125,TCP,1489760333249024.2,0.003,3,206.0,0
3232261126,3232291856,80,48959,TCP,1489760295784501.8,0.004,3,206.0,0
3232261126,3232291856,80,49183,TCP,1489760293235672.8,0.004,4,272.0,0
3232261126,3232291856,80,51286,TCP,1489760298622180.0,0.003,3,206.0,0
3232291856,3232289282,36624,570,TCP,1489771658920372.2,0.0,1,58.0,1
3232291856,3232289285,33535,1923,TCP,1489766839163228.0,0.0,1,58.0,1
3232261126,3232291856,80,34771,TCP,1489760342570973.5,0.001,4,272.0,0
3232289283,3232261125,47890,445,TCP,1489768327792519.2,0.003,2,174.0,0
3232261125,3232289528,1073,50377,TCP,1489760341030660.5,0.7121937631727701,4,272.0,0
3232261126,3232291856,80,33535,TCP,1489760283182553.2,0.002,4,272.0,0
3232291856,3232289284,33535,3942,TCP,1489765486977807.5,0.0,1,58.0,1
3232291856,3232261126,56480,80,TCP,1489760315041527.2,0.009,6,545.0,1
3232261125,3232291844,445,51046,TCP,1489764074824378.8,0.0,1,108.0,0
3232261126,3232291856,80,55197,TCP,1489760311742221.5,0.003,4,272.0,0
3232291856,3232286781,36330,1515,TCP,1489771773327945.8,0.0,1,58.0,1
3232291856,3232289284,36920,2482,TCP,1489771788483718.5,0.0,1,58.0,1
3232291856,3232261126,58359,80,TCP,1489760324264788.2,0.006,6,545.0,1
3232261126,3232291856,80,53688,TCP,1489760306091528.8,0.002,4,272.0,0
3232261125,3232291856,445,55216,TCP,1489764598323442.0,0.0,1,108.0,0
3232261126,3232291856,80,51330,TCP,1489760300799394.5,0.001,4,272.0,0
3232291856,3232261126,49610,80,TCP,1489760297018181.5,0.004,5,479.0,1
3232291856,3232261126,54101,80,TCP,1489760308585315.5,0.004889677487506787,6,545.0,1
3232291856,3232261126,60486,80,TCP,1489760331682107.8,0.010568334090202088,6,545.0,1
3232261126,3232291856,80,58272,TCP,1489760323264665.8,0.002,4,272.0,0
3232291856,3232289284,33535,5911,TCP,1489766069279426.0,0.0,1,58.0,1
3232291856,3232261126,53508,80,TCP,1489760308063357.8,0.009,6,545.0,1
3232291856,3232261126,32775,80,TCP,1489760281443125.5,0.004,5,479.0,1
3232291856,3232261126,36919,80,TCP,1489760333351159.5,0.0069999999999999,5,479.0,1
3232291845,3232261125,58381,445,TCP,1489767068702282.8,0.002,2,174.0,0
3232261126,3232291856,80,50199,TCP,1489760299055203.0,0.005,3,206.0,0
3232291856,3232261126,37219,80,TCP,1489760341869562.0,0.0069999999999999,6,545.0,1
3232291856,3232261126,51925,80,TCP,1489760302626135.5,0.004,5,479.0,1
3232291856,3232261126,51719,80,TCP,1489760300688735.8,0.004,6,545.0,1
3232261126,3232291856,80,57239,TCP,1489760317716431.5,0.004,4,272.0,0
3232291856,3232261126,36919,80,TCP,1489760342298996.5,0.002,6,545.0,1
3232261126,3232291856,80,54166,TCP,1489760308566582.8,0.002,3,206.0,0
3232291856,3232261126,56297,80,TCP,1489760315318881.0,0.002,5,479.0,1
3232291856,3232261126,60697,80,TCP,1489760279024679.5,0.004,5,479.0,1
3232291856,3232261126,53473,80,TCP,1489760305953239.8,0.006,5,479.0,1
3232261126,3232291856,80,59976,TCP,1489760330469839.2,0.003,4,272.0,0
3232291856,3232261126,53734,80,TCP,1489760308410599.0,0.003,6,545.0,1
3232291856,3232261126,56105,80,TCP,1489760314617544.8,0.0069999999999999,6,545.0,1
3232261126,3232291856,80,57597,TCP,1489760322367826.5,0.003,4,272.0,0
3232261126,3232291856,80,58117,TCP,1489760321964181.0,0.002,3,206.0,0
3232261126,3232291856,80,60162,TCP,1489760278324213.5,0.001,3,206.0,0
3232261126,3232291856,80,52427,TCP,1489760303226153.0,0.004,4,272.0,0
3232261126,3232291856,80,50227,TCP,1489760296175352.5,0.003,4,272.0,0
3232291856,3232261126,60652,80,TCP,1489760331688286.0,0.005,6,545.0,1
3232291856,3232261125,56685,445,TCP,1489763166038613.8,0.002,2,108.0,0
3232291856,3232261126,51702,80,TCP,1489760302216058.8,0.005,6,545.0,1
3232291856,3232261126,56615,80,TCP,1489760318920088.8,0.006,6,545.0,1
3232261126,3232291856,80,45788,TCP,1489760290498150.5,0.003,3,206.0,0
3232261126,3232291856,80,36151,TCP,1489760336760105.8,0.006,4,272.0,0
3232261126,3232291856,80,48431,TCP,1489760293034834.0,0.002,4,272.0,0
3232261126,3232291856,80,59739,TCP,1489760329495640.5,0.006,3,206.0,0
3232291856,3232261126,58730,80,TCP,1489760326605352.5,0.005,6,545.0,1
3232291856,3232261126,36924,80,TCP,1489760338371256.5,0.002,5,479.0,1
3232291856,3232261126,33535,2090,TCP,1489767817065175.8,0.0,1,58.0,1
3232261126,3232291856,80,36957,TCP,1489760288562093.2,0.0,3,206.0,0
3232261126,3232291856,80,55182,TCP,1489760314497886.5,0.003,3,206.0,0
3232261126,3232291856,80,53913,TCP,1489760305985467.2,0.002,3,206.0,0
3232291856,3232289284,33535,5998,TCP,1489768000268019.5,0.0,1,58.0,1
3232291856,3232261126,37207,80,TCP,1489760289439242.8,0.006,5,479.0,1
3232291856,3232261126,37312,80,TCP,1489760292484738.2,0.005,6,545.0,1
3232291856,3232261126,56479,80,TCP,1489760315533572.5,0.006,5,479.0,1
3232261126,3232291856,80,56312,TCP,1489760313207648.0,0.0,4,272.0,0
3232291856,3232289285,33535,6888,TCP,1489768913580509.5,0.0,1,58.0,1
3232261126,3232291856,80,55891,TCP,1489760314927966.0,0.004,4,272.0,0
3232261126,3232291856,80,52684,TCP,1489760305566885.8,0.006,4,272.0,0
3232261125,3232289281,445,35867,TCP,1489770189579145.2,0.0,1,108.0,0
3232291856,3232289284,33535,5193,TCP,1489766468146123.5,0.0,1,58.0,1
3232261125,3232291856,445,36945,TCP,1489762199541547.2,0.0,1,108.0,0
3232291856,3232261126,34390,80,TCP,1489760284299517.0,0.006,6,545.0,1
3232291856,3232261126,49579,80,TCP,1489760299960285.8,0.003,5,479.0,1
3232291856,3232261125,53118,1047,TCP,1489771228287314.5,0.004,2,174.0,0
3232291856,3232289284,36919,50432,TCP,1489770485400438.8,0.0,1,58.0,1
3232291856,3232289282,33536,5960,TCP,1489767363235087.8,0.0,1,58.0,1
3232291856,3232289285,33535,1000,TCP,1489766689364073.0,0.0,1,58.0,1
3232261126,3232291856,80,36088,TCP,1489760285243074.0,0.003,3,206.0,0
3232291856,3232261126,60176,80,TCP,1489760278377083.5,0.004,6,545.0,1
3232291856,3232261126,51920,80,TCP,1489760302642925.2,0.003,5,479.0,1
3232291856,3232289284,33535,9984,TCP,1489767412454307.5,0.0,1,58.0,1
3232291856,3232289284,33535,3870,TCP,1489766204615723.0,0.0,1,58.0,1
3232261126,3232291856,80,37176,TCP,1489760287603205.8,0.002,4,272.0,0
3232261126,3232291856,80,47148,TCP,1489760295216478.2,0.0,3,272.0,0
3232291856,3232261126,36919,80,TCP,1489760334093635.2,0.005,6,545.0,1
3232291856,3232261125,57425,445,TCP,1489766155325717.2,0.002,2,174.0,0
3232291856,3232289284,33535,58099,TCP,1489766444579619.2,0.0,1,58.0,1
3232291847,3232291856,0,6,ICMP,1489766941311670.2,0.0,1,108.0,0
3232261126,3232291856,80,54574,TCP,1489760311570517.8,0.003,3,206.0,0
3232291856,3232289282,33535,2059,TCP,1489767786578587.8,0.0,1,58.0,1
3232261126,3232291856,80,57661,TCP,1489760321016325.2,0.002,3,206.0,0
3232291856,3232261126,51397,80,TCP,1489760299215656.2,0.005,6,545.0,1
3232261125,3232291856,445,36919,TCP,1489766752549026.0,0.0,1,66.0,0
3232261126,3232291856,80,55231,TCP,1489760311887843.5,0.006,3,206.0,0
3232261126,3232291856,80,59166,TCP,1489760325027169.2,0.0,3,206.0,0
3232261126,3232291856,80,55692,TCP,1489760313668950.2,0.004,4,272.0,0
3232291856,3232261126,52875,80,TCP,1489760306414915.8,0.003,5,479.0,1
3232261126,3232291856,80,57824,TCP,1489760323257127.5,0.004,3,206.0,0
3232291856,3232261126,52047,80,TCP,1489760304893016.8,0.002,6,545.0,1
3232261126,3232291856,80,39754,TCP,1489760289494661.0,0.003,3,206.0,0
3232291856,3232261126,33536,80,TCP,1489760284272949.5,0.002,6,545.0,1
3232261126,3232291856,80,36533,TCP,1489760339690827.8,0.006,4,272.0,0
3232261126,3232291856,80,50624,TCP,1489760298234023.5,0.005,4,272.0,0
3232291856,3232261126,37243,80,TCP,1489760289682269.0,0.002,5,479.0,1
3232291845,3232261125,53936,445,TCP,1489766973002092.0,0.002,2,174.0,0
3232291856,3232289283,36919,5392,TCP,1489771918818158.5,0.0,1,58.0,1
3232289282,3232291856,6650,33535,TCP,1489767155021857.0,0.0,1,54.0,0
3232291851,3232261125,40881,138,TCP,1489760336899547.2,0.0,1,108.0,0
3232291856,3232261126,57041,80,TCP,1489760319351903.2,0.006,6,545.0,1
3232291856,3232261126,33017,80,TCP,1489760281571084.2,0.008,6,545.0,1
3232291856,3232261125,50991,445,TCP,1489771303841075.2,0.0,1,58.0,0
3232289281,3232291856,80,33611,TCP,1489767718127310.2,0.0,1,54.0,0
3232261126,3232291856,80,49288,TCP,1489760294753868.5,0.009,4,272.0,0
3232291848,3232261125,51354,445,TCP,1489771648962407.8,0.003,2,174.0,0
3232261126,3232291856,80,51327,TCP,1489760303944811.5,0.004,4,272.0,0
3232291856,3232261126,60754,80,TCP,1489760330494089.8,0.006,6,545.0,1
3232291856,3232261126,36919,80,TCP,1489760286416172.8,0.003,5,479.0,1
3232291856,3232261126,51099,80,TCP,1489760299538564.2,0.0069999999999999,6,545.0,1
3232289735,3232261125,50740,445,TCP,1489760339589763.8,0.001,2,174.0,0
3232289281,3232291856,4051,33528,TCP,1489766942942687.0,0.0,1,54.0,0
3232289282,3232291856,3684,33535,TCP,1489767568605831.0,0.0,1,54.0,0
3232261126,3232291856,80,40253,TCP,1489760287592104.5,0.006,4,272.0,0
3232261126,3232291856,80,35771,TCP,1489760284121082.2,0.002029265158566514,3,206.0,0
3232289281,3232291856,498,34959,TCP,1489770069414522.0,0.0,1,54.0,0
3232291856,3232261126,54106,80,TCP,1489760307772459.8,0.003,6,545.0,1
3232291856,3232261126,56947,80,TCP,1489760319473530.5,0.0069999999999999,6,545.0,1
3232261126,3232291856,80,49532,TCP,1489760295299603.5,0.003,3,206.0,0
