srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.002,2.0,174.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261125.0,51146.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58372.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,36233.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286724.0,51357.0,3370.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,56484.0,80.0,TCP,0.004,5.0,479.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57839.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,56834.0,80.0,TCP,0.003,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232286728.0,51358.0,1117.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,60572.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59281.0,80.0,TCP,0.004,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58694.0,80.0,TCP,0.006,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58526.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286721.0,51357.0,5915.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,35261.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60468.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,55901.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,60494.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286728.0,51358.0,743.0,TCP,0.0,1.0,58.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.005,2.0,174.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,33122.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,70.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.003,2.0,174.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,35242.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,51357.0,3268.0,TCP,0.0,1.0,58.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232286723.0,51357.0,10007.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286725.0,51357.0,10003.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232286728.0,51358.0,671.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59963.0,80.0,TCP,0.001,5.0,479.0,1
3232291843.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59254.0,80.0,TCP,0.003,5.0,479.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,56828.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,606.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,35268.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,57535.0,80.0,TCP,0.006,6.0,545.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.006,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.002,2.0,174.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,58028.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,34108.0,80.0,TCP,0.003,5.0,479.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.0,2.0,174.0,0
3232291856.0,3232261126.0,35044.0,80.0,TCP,0.004,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286722.0,51357.0,10001.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,35607.0,80.0,TCP,0.0069999999999999,6.0,545.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,57777.0,80.0,TCP,0.004,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,57912.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,35256.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59752.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,33480.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,59818.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58270.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57922.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,59011.0,80.0,TCP,0.003,5.0,479.0,1
3232291843.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59455.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59073.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57073.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60963.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,59451.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60429.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,57902.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,500.0,TCP,0.0,1.0,58.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291853.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232286723.0,51357.0,514.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59527.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,33777.0,80.0,TCP,0.002,6.0,545.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232286724.0,51431.0,25.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58423.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59869.0,80.0,TCP,0.006,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,55720.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,59820.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,55892.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286722.0,51357.0,7004.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57861.0,80.0,TCP,0.005,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59056.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,57731.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59074.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232289281.0,46755.0,3389.0,TCP,0.0,2.0,112.0,1
3232291856.0,3232261126.0,57422.0,80.0,TCP,0.002,6.0,545.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58455.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,36893.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,56900.0,80.0,TCP,0.005,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.003,2.0,174.0,0
3232291852.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,60451.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,55682.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,59987.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,56533.0,80.0,TCP,0.004,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,59913.0,80.0,TCP,0.006,5.0,479.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58942.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,55727.0,80.0,TCP,0.006,6.0,545.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59383.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57857.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58319.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.001,2.0,174.0,0
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.003,2.0,174.0,0
3232291847.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,60349.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,57956.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,60569.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59920.0,80.0,TCP,0.005,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,58894.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57867.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,58984.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,33135.0,80.0,TCP,0.002,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58397.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58424.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59143.0,80.0,TCP,0.005,6.0,545.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,70.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58813.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,36309.0,80.0,TCP,0.004,5.0,479.0,1
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,59053.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,56702.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60773.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,37019.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59988.0,80.0,TCP,0.004,6.0,545.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57936.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58666.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59536.0,80.0,TCP,0.004,5.0,479.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232291843.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.0,1.0,66.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286722.0,51472.0,25.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,32776.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286723.0,51357.0,16001.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,57864.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59096.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.006,2.0,174.0,0
3232291856.0,3232261126.0,57840.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,60637.0,80.0,TCP,0.004,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.002,2.0,174.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58242.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,55775.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,33000.0,80.0,TCP,0.004,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,60528.0,80.0,TCP,0.008,6.0,545.0,1
3232291856.0,3232286723.0,51357.0,514.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59824.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58468.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,70.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,60751.0,80.0,TCP,0.002,6.0,545.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58919.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286729.0,51358.0,49157.0,TCP,0.0,1.0,58.0,1
3232291853.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232261126.0,59071.0,80.0,TCP,0.003,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,1.0,66.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60331.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59268.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286728.0,51440.0,3389.0,TCP,0.005,2.0,112.0,1
3232291856.0,3232261126.0,57732.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,58804.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58524.0,80.0,TCP,0.004,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.001,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232286721.0,51357.0,1071.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232261126.0,60529.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58931.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57906.0,80.0,TCP,0.001,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59455.0,80.0,TCP,0.005,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,36576.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,55737.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,35607.0,80.0,TCP,0.004,5.0,479.0,1
3232286725.0,3232286975.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,59834.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,32801.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,33838.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57948.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,59094.0,80.0,TCP,0.004,6.0,545.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.004,2.0,174.0,0
3232291852.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232286729.0,51357.0,3801.0,TCP,0.0,1.0,58.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,56873.0,80.0,TCP,0.006,6.0,545.0,1
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,34295.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58379.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57826.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,60689.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,60738.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,56946.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,35682.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,33170.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58520.0,80.0,TCP,0.005,6.0,545.0,1
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,36540.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58926.0,80.0,TCP,0.005,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59868.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,59349.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,57813.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,35199.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59936.0,80.0,TCP,0.004,5.0,479.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,59166.0,80.0,TCP,0.0069999999999999,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,35271.0,80.0,TCP,0.004,5.0,479.0,1
3232286724.0,3232286975.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232286729.0,51357.0,1037.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232286724.0,51357.0,8.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59916.0,80.0,TCP,0.006,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.003,2.0,174.0,0
3232291846.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,36944.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,57765.0,80.0,TCP,0.006,6.0,545.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,56876.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232261126.0,59434.0,80.0,TCP,0.006,5.0,479.0,1
