srcport,dstport,proto,ts,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
43576,15600,UDP,1554282128000000,0.0,1,63,0,192,168,1,79,192,168,1,255
46413,15600,UDP,1554282131000000,0.0,1,63,0,192,168,1,79,239,255,255,250
57051,15600,UDP,1554282134000000,0.0,1,63,0,192,168,1,79,192,168,1,255
36511,53,UDP,1554282135000000,2.1e-05,2,316,0,192,168,1,152,192,168,1,190
36511,53,UDP,1554282135000000,0.000403,2,652,0,192,168,1,152,192,168,1,190
5353,5353,UDP,1554282136000000,13.04469,4,1008,0,192,168,1,250,224,0,0,251
5353,5353,UDP,1554282136000000,13.045068,4,1008,0,192,168,1,250,224,0,0,251
41409,15600,UDP,1554282137000000,0.0,1,63,0,192,168,1,79,239,255,255,250
34947,15600,UDP,1554282140000000,0.0,1,63,0,192,168,1,79,192,168,1,255
40341,1900,UDP,1554282146000000,0.618207,3,834,0,192,168,1,6,239,255,255,250
55166,15600,UDP,1554282149000000,0.0,1,63,0,192,168,1,79,239,255,255,250
38704,53,UDP,1554282150000000,0.000333,2,652,0,192,168,1,152,192,168,1,190
38704,53,UDP,1554282150000000,2.2e-05,2,316,0,192,168,1,152,192,168,1,190
38704,53,UDP,1554282150000000,2.2e-05,2,316,0,192,168,1,152,192,168,1,190
46105,15600,UDP,1554282151000000,0.0,1,63,0,192,168,1,79,192,168,1,255
46105,15600,UDP,1554282152000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282155000000,4.058913,3,624,0,192,168,1,133,224,0,0,251
40988,15600,UDP,1554282155000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282155000000,4.058756,3,624,0,192,168,1,133,224,0,0,251
41472,15600,UDP,1554282157000000,0.0,1,63,0,192,168,1,79,192,168,1,255
44132,1900,UDP,1554282157000000,0.597476,3,834,0,192,168,1,6,239,255,255,250
58428,15600,UDP,1554282161000000,0.0,1,63,0,192,168,1,79,239,255,255,250
51403,15600,UDP,1554282163000000,0.0,1,63,0,192,168,1,79,192,168,1,255
51403,15600,UDP,1554282164000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52673,53,UDP,1554282165000000,2.7e-05,2,316,0,192,168,1,152,192,168,1,190
52673,53,UDP,1554282165000000,0.000336,2,652,0,192,168,1,152,192,168,1,190
52673,53,UDP,1554282165000000,2.7e-05,2,316,0,192,168,1,152,192,168,1,190
46666,15600,UDP,1554282167000000,0.0,1,63,0,192,168,1,79,239,255,255,250
52790,15600,UDP,1554282169000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52790,15600,UDP,1554282170000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49384,15600,UDP,1554282175000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49384,15600,UDP,1554282176000000,0.0,1,63,0,192,168,1,79,192,168,1,255
47700,1900,UDP,1554282176000000,0.6937800000000001,3,834,0,192,168,1,6,239,255,255,250
51356,1900,UDP,1554282177000000,2.980224,4,1496,0,192,168,1,193,239,255,255,250
5353,5353,UDP,1554282177000000,0.0,1,101,0,192,168,1,250,224,0,0,251
5353,5353,UDP,1554282179000000,0.0,1,89,0,192,168,1,6,224,0,0,251
55158,53,UDP,1554282180000000,0.000681,2,652,0,192,168,1,152,192,168,1,190
55158,53,UDP,1554282180000000,9.1e-05,2,316,0,192,168,1,152,192,168,1,190
44971,15600,UDP,1554282182000000,0.0,1,63,0,192,168,1,79,192,168,1,255
44971,15600,UDP,1554282182000000,0.0,1,63,0,192,168,1,79,192,168,1,255
50446,15600,UDP,1554282185000000,0.0,1,63,0,192,168,1,79,239,255,255,250
52393,1900,UDP,1554282187000000,0.306193,2,556,0,192,168,1,6,239,255,255,250
56712,15600,UDP,1554282187000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56712,15600,UDP,1554282188000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56723,15600,UDP,1554282191000000,0.0,1,63,0,192,168,1,79,239,255,255,250
49307,15600,UDP,1554282193000000,0.0,1,63,0,192,168,1,79,192,168,1,255
38066,53,UDP,1554282195000000,3.4e-05,2,316,0,192,168,1,152,192,168,1,190
38066,53,UDP,1554282195000000,0.001022,2,652,0,192,168,1,152,192,168,1,190
50467,1900,UDP,1554282197000000,0.677529,3,834,0,192,168,1,6,239,255,255,250
60226,15600,UDP,1554282197000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282199000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282199000000,0.0,1,89,0,192,168,1,6,224,0,0,251
36620,15600,UDP,1554282200000000,0.0,1,63,0,192,168,1,79,192,168,1,255
36620,15600,UDP,1554282200000000,0.0,1,63,0,192,168,1,79,192,168,1,255
55442,15600,UDP,1554282203000000,0.0,1,63,0,192,168,1,79,239,255,255,250
56058,15600,UDP,1554282206000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56058,15600,UDP,1554282206000000,0.0,1,63,0,192,168,1,79,192,168,1,255
53835,15600,UDP,1554282209000000,0.0,1,63,0,192,168,1,79,239,255,255,250
59228,53,UDP,1554282210000000,6.4e-05,2,316,0,192,168,1,152,192,168,1,190
59228,53,UDP,1554282210000000,0.000434,2,652,0,192,168,1,152,192,168,1,190
59228,53,UDP,1554282210000000,6.4e-05,2,316,0,192,168,1,152,192,168,1,190
47882,15600,UDP,1554282212000000,0.0,1,63,0,192,168,1,79,192,168,1,255
47882,15600,UDP,1554282212000000,0.0,1,63,0,192,168,1,79,192,168,1,255
40383,1900,UDP,1554282217000000,0.641724,3,834,0,192,168,1,6,239,255,255,250
44943,15600,UDP,1554282218000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282219000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282219000000,0.0,1,89,0,192,168,1,6,224,0,0,251
138,138,UDP,1554282222000000,0.003677,2,908,0,192,168,1,1,192,168,1,255
138,138,UDP,1554282222000000,0.003635,2,908,0,192,168,1,1,192,168,1,255
41127,15600,UDP,1554282224000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49740,53,UDP,1554282225000000,0.000418,2,652,0,192,168,1,152,192,168,1,190
49740,53,UDP,1554282225000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
59920,1900,UDP,1554282226000000,0.391654,2,556,0,192,168,1,6,239,255,255,250
53500,15600,UDP,1554282227000000,0.0,1,63,0,192,168,1,79,239,255,255,250
45247,15600,UDP,1554282235000000,0.0,1,63,0,192,168,1,79,192,168,1,255
45247,15600,UDP,1554282236000000,0.0,1,63,0,192,168,1,79,192,168,1,255
48790,1900,UDP,1554282237000000,0.624151,3,834,0,192,168,1,6,239,255,255,250
5353,5353,UDP,1554282239000000,0.0,1,89,0,192,168,1,6,224,0,0,251
45230,15600,UDP,1554282239000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282239000000,0.0,1,89,0,192,168,1,6,224,0,0,251
53115,1900,UDP,1554282240000000,2.016433,3,1122,0,192,168,1,17,239,255,255,250
46051,53,UDP,1554282240000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
54558,15600,UDP,1554282241000000,0.0,1,63,0,192,168,1,79,192,168,1,255
54558,15600,UDP,1554282242000000,0.0,1,63,0,192,168,1,79,192,168,1,255
44776,1900,UDP,1554282246000000,0.704254,3,834,0,192,168,1,6,239,255,255,250
52210,15600,UDP,1554282247000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52210,15600,UDP,1554282248000000,0.0,1,63,0,192,168,1,79,192,168,1,255
54824,15600,UDP,1554282251000000,0.0,1,63,0,192,168,1,79,239,255,255,250
35923,15600,UDP,1554282253000000,0.0,1,63,0,192,168,1,79,192,168,1,255
35923,15600,UDP,1554282254000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49931,53,UDP,1554282255000000,0.000788,2,652,0,192,168,1,152,192,168,1,190
49931,53,UDP,1554282255000000,7.099999999999999e-05,2,316,0,192,168,1,152,192,168,1,190
56957,15600,UDP,1554282257000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282259000000,0.0,1,89,0,192,168,1,6,224,0,0,251
44898,15600,UDP,1554282259000000,0.0,1,63,0,192,168,1,79,192,168,1,255
44898,15600,UDP,1554282260000000,0.0,1,63,0,192,168,1,79,192,168,1,255
51781,15600,UDP,1554282263000000,0.0,1,63,0,192,168,1,79,239,255,255,250
59946,15600,UDP,1554282266000000,0.0,1,63,0,192,168,1,79,192,168,1,255
59946,15600,UDP,1554282266000000,0.0,1,63,0,192,168,1,79,192,168,1,255
39279,1900,UDP,1554282267000000,0.6245930000000001,3,834,0,192,168,1,6,239,255,255,250
35442,15600,UDP,1554282269000000,0.0,1,63,0,192,168,1,79,239,255,255,250
64584,5355,UDP,1554282269000000,0.411191,2,188,0,192,168,1,17,224,0,0,252
33676,53,UDP,1554282270000000,4.2e-05,2,316,0,192,168,1,152,192,168,1,190
33676,53,UDP,1554282270000000,4.2e-05,2,316,0,192,168,1,152,192,168,1,190
33676,53,UDP,1554282270000000,0.00063,2,652,0,192,168,1,152,192,168,1,190
57045,15600,UDP,1554282271000000,0.0,1,63,0,192,168,1,79,192,168,1,255
57045,15600,UDP,1554282272000000,0.0,1,63,0,192,168,1,79,192,168,1,255
44851,15600,UDP,1554282275000000,0.0,1,63,0,192,168,1,79,239,255,255,250
55902,1900,UDP,1554282277000000,0.611568,3,834,0,192,168,1,6,239,255,255,250
55542,15600,UDP,1554282277000000,0.0,1,63,0,192,168,1,79,192,168,1,255
55542,15600,UDP,1554282278000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282279000000,0.0,1,89,0,192,168,1,6,224,0,0,251
59858,15600,UDP,1554282281000000,0.0,1,63,0,192,168,1,79,239,255,255,250
51983,15600,UDP,1554282284000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56694,53,UDP,1554282285000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
56694,53,UDP,1554282285000000,4.5e-05,2,316,0,192,168,1,152,192,168,1,190
56720,1900,UDP,1554282287000000,0.6168279999999999,3,834,0,192,168,1,6,239,255,255,250
46768,15600,UDP,1554282289000000,0.0,1,63,0,192,168,1,79,192,168,1,255
46768,15600,UDP,1554282290000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49194,15600,UDP,1554282293000000,0.0,1,63,0,192,168,1,79,239,255,255,250
34126,15600,UDP,1554282295000000,0.0,1,63,0,192,168,1,79,192,168,1,255
34126,15600,UDP,1554282296000000,0.0,1,63,0,192,168,1,79,192,168,1,255
48317,1900,UDP,1554282297000000,0.63164,3,834,0,192,168,1,6,239,255,255,250
51357,1900,UDP,1554282297000000,2.970243,4,1496,0,192,168,1,193,239,255,255,250
138,138,UDP,1554282298000000,0.0,1,236,0,192,168,1,193,192,168,1,255
138,138,UDP,1554282298000000,0.0,1,236,0,192,168,1,193,192,168,1,255
5353,5353,UDP,1554282299000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282299000000,0.0,1,89,0,192,168,1,6,224,0,0,251
32923,53,UDP,1554282300000000,0.000323,2,652,0,192,168,1,152,192,168,1,190
32923,53,UDP,1554282300000000,3.2e-05,2,316,0,192,168,1,152,192,168,1,190
32923,53,UDP,1554282300000000,3.2e-05,2,316,0,192,168,1,152,192,168,1,190
51405,15600,UDP,1554282301000000,0.0,1,63,0,192,168,1,79,192,168,1,255
51405,15600,UDP,1554282302000000,0.0,1,63,0,192,168,1,79,192,168,1,255
55073,15600,UDP,1554282305000000,0.0,1,63,0,192,168,1,79,239,255,255,250
58697,1900,UDP,1554282307000000,0.519753,3,834,0,192,168,1,6,239,255,255,250
34511,15600,UDP,1554282307000000,0.0,1,63,0,192,168,1,79,192,168,1,255
34511,15600,UDP,1554282308000000,0.0,1,63,0,192,168,1,79,192,168,1,255
60221,15600,UDP,1554282313000000,0.0,1,63,0,192,168,1,79,192,168,1,255
60221,15600,UDP,1554282314000000,0.0,1,63,0,192,168,1,79,192,168,1,255
37088,53,UDP,1554282315000000,0.000398,2,652,0,192,168,1,152,192,168,1,190
57435,1900,UDP,1554282317000000,0.623211,3,834,0,192,168,1,6,239,255,255,250
39962,15600,UDP,1554282317000000,0.0,1,63,0,192,168,1,79,239,255,255,250
41454,15600,UDP,1554282320000000,0.0,1,63,0,192,168,1,79,192,168,1,255
51700,443,TCP,1554282324000000,900.864429,17,1552,0,192,168,1,152,52,88,71,233
51700,443,TCP,1554282324000000,900.876655,10,834,0,192,168,1,152,52,88,71,233
56446,15600,UDP,1554282326000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56446,15600,UDP,1554282326000000,0.0,1,63,0,192,168,1,79,192,168,1,255
43710,1900,UDP,1554282327000000,0.711094,3,834,0,192,168,1,6,239,255,255,250
38388,53,UDP,1554282330000000,3.6e-05,2,316,0,192,168,1,152,192,168,1,190
38388,53,UDP,1554282330000000,3.6e-05,2,316,0,192,168,1,152,192,168,1,190
59907,53,UDP,1554282332000000,0.027512,2,274,0,192,168,1,195,8,8,8,8
59907,53,UDP,1554282332000000,0.0,1,57,0,192,168,1,195,192,168,1,190
14201,53,UDP,1554282332000000,0.37068,1,312,0,192,168,1,190,198,78,218,25
37409,15600,UDP,1554282332000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52505,443,TCP,1554282333000000,2.340109,25,14733,0,192,168,1,195,52,229,207,60
52504,443,TCP,1554282333000000,2.340807,17,9021,0,192,168,1,195,52,229,207,60
51843,15600,UDP,1554282335000000,0.0,1,63,0,192,168,1,79,239,255,255,250
39142,1900,UDP,1554282337000000,0.6544989999999999,3,834,0,192,168,1,6,239,255,255,250
52239,15600,UDP,1554282337000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52239,15600,UDP,1554282338000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282339000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282339000000,0.0,1,89,0,192,168,1,6,224,0,0,251
53117,3544,UDP,1554282340000000,0.0,1,68,0,192,168,1,103,224,0,0,253
53247,15600,UDP,1554282341000000,0.0,1,63,0,192,168,1,79,239,255,255,250
43407,15600,UDP,1554282344000000,0.0,1,63,0,192,168,1,79,192,168,1,255
43407,15600,UDP,1554282344000000,0.0,1,63,0,192,168,1,79,192,168,1,255
47259,53,UDP,1554282345000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
47259,53,UDP,1554282345000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
47259,53,UDP,1554282345000000,0.0005099999999999,2,652,0,192,168,1,152,192,168,1,190
48258,15600,UDP,1554282347000000,0.0,1,63,0,192,168,1,79,239,255,255,250
35449,15600,UDP,1554282349000000,0.0,1,63,0,192,168,1,79,192,168,1,255
35449,15600,UDP,1554282350000000,0.0,1,63,0,192,168,1,79,192,168,1,255
35921,15600,UDP,1554282356000000,0.0,1,63,0,192,168,1,79,192,168,1,255
35921,15600,UDP,1554282356000000,0.0,1,63,0,192,168,1,79,192,168,1,255
47026,1900,UDP,1554282357000000,0.6975979999999999,2,556,0,192,168,1,6,239,255,255,250
138,138,UDP,1554282358000000,0.005502,2,974,0,192,168,1,194,192,168,1,255
34931,15600,UDP,1554282359000000,0.0,1,63,0,192,168,1,79,239,255,255,250
138,138,UDP,1554282359000000,0.005519,2,974,0,192,168,1,194,192,168,1,255
53550,53,UDP,1554282360000000,2.4e-05,2,316,0,192,168,1,152,192,168,1,190
53550,53,UDP,1554282360000000,2.4e-05,2,316,0,192,168,1,152,192,168,1,190
49367,15600,UDP,1554282365000000,0.0,1,63,0,192,168,1,79,239,255,255,250
46267,1900,UDP,1554282367000000,0.624707,3,834,0,192,168,1,6,239,255,255,250
35743,15600,UDP,1554282367000000,0.0,1,63,0,192,168,1,79,192,168,1,255
35743,15600,UDP,1554282368000000,0.0,1,63,0,192,168,1,79,192,168,1,255
38466,15600,UDP,1554282371000000,0.0,1,63,0,192,168,1,79,239,255,255,250
59892,1900,UDP,1554282373000000,6.9841440000000015,10,6764,0,192,168,1,1,239,255,255,250
35013,15600,UDP,1554282374000000,0.0,1,63,0,192,168,1,79,192,168,1,255
55105,53,UDP,1554282375000000,3.2e-05,2,316,0,192,168,1,152,192,168,1,190
55105,53,UDP,1554282375000000,3.2e-05,2,316,0,192,168,1,152,192,168,1,190
59306,1900,UDP,1554282377000000,0.380544,2,556,0,192,168,1,6,239,255,255,250
5353,5353,UDP,1554282379000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282379000000,0.0,1,89,0,192,168,1,6,224,0,0,251
52732,15600,UDP,1554282380000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52732,15600,UDP,1554282380000000,0.0,1,63,0,192,168,1,79,192,168,1,255
59851,15600,UDP,1554282383000000,0.0,1,63,0,192,168,1,79,239,255,255,250
55201,15600,UDP,1554282386000000,0.0,1,63,0,192,168,1,79,192,168,1,255
55201,15600,UDP,1554282386000000,0.0,1,63,0,192,168,1,79,192,168,1,255
53837,1900,UDP,1554282387000000,0.620455,3,834,0,192,168,1,6,239,255,255,250
36653,15600,UDP,1554282389000000,0.0,1,63,0,192,168,1,79,239,255,255,250
36672,53,UDP,1554282390000000,3e-05,2,316,0,192,168,1,152,192,168,1,190
36672,53,UDP,1554282390000000,0.000445,2,652,0,192,168,1,152,192,168,1,190
36672,53,UDP,1554282390000000,3e-05,2,316,0,192,168,1,152,192,168,1,190
35388,15600,UDP,1554282395000000,0.0,1,63,0,192,168,1,79,239,255,255,250
42341,15600,UDP,1554282397000000,0.0,1,63,0,192,168,1,79,192,168,1,255
42472,1900,UDP,1554282397000000,0.626268,3,834,0,192,168,1,6,239,255,255,250
50372,5355,UDP,1554282398000000,0.410417,2,188,0,192,168,1,103,224,0,0,252
42341,15600,UDP,1554282398000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282399000000,0.0,1,89,0,192,168,1,6,224,0,0,251
50431,15600,UDP,1554282401000000,0.0,1,63,0,192,168,1,79,239,255,255,250
38002,53,UDP,1554282405000000,4.3e-05,2,316,0,192,168,1,152,192,168,1,190
38002,53,UDP,1554282405000000,0.000549,2,652,0,192,168,1,152,192,168,1,190
37441,15600,UDP,1554282407000000,0.0,1,63,0,192,168,1,79,239,255,255,250
45055,1900,UDP,1554282407000000,0.618695,3,834,0,192,168,1,6,239,255,255,250
45523,53,UDP,1554282408000000,0.025059,1,206,0,192,168,1,190,193,108,88,128
50863,53,UDP,1554282408000000,0.293612,1,406,0,192,168,1,190,91,189,94,173
22438,53,UDP,1554282408000000,0.017861,1,210,0,192,168,1,190,193,108,88,128
55785,53,UDP,1554282408000000,0.0,1,77,0,192,168,1,195,192,168,1,190
52510,443,TCP,1554282408000000,0.743029,19,28217,0,192,168,1,195,52,175,39,99
3534,53,UDP,1554282408000000,0.024426,1,206,0,192,168,1,190,193,108,88,128
31049,53,UDP,1554282408000000,0.024236,1,220,0,192,168,1,190,193,108,88,128
50724,53,UDP,1554282408000000,0.947937,2,526,0,192,168,1,195,8,8,8,8
25847,53,UDP,1554282408000000,0.027454,1,1548,0,192,168,1,190,192,5,6,30
32992,15600,UDP,1554282409000000,0.0,1,63,0,192,168,1,79,192,168,1,255
34226,15600,UDP,1554282413000000,0.0,1,63,0,192,168,1,79,239,255,255,250
34739,15600,UDP,1554282416000000,0.0,1,63,0,192,168,1,79,192,168,1,255
34739,15600,UDP,1554282416000000,0.0,1,63,0,192,168,1,79,192,168,1,255
56810,1900,UDP,1554282417000000,0.6910609999999999,3,834,0,192,168,1,6,239,255,255,250
5353,5353,UDP,1554282419000000,0.0,1,89,0,192,168,1,6,224,0,0,251
57343,15600,UDP,1554282419000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282419000000,0.0,1,89,0,192,168,1,6,224,0,0,251
51013,53,UDP,1554282420000000,0.000435,2,652,0,192,168,1,152,192,168,1,190
51013,53,UDP,1554282420000000,1.7e-05,2,316,0,192,168,1,152,192,168,1,190
51013,53,UDP,1554282420000000,1.7e-05,2,316,0,192,168,1,152,192,168,1,190
58418,15600,UDP,1554282421000000,0.0,1,63,0,192,168,1,79,192,168,1,255
58418,15600,UDP,1554282422000000,0.0,1,63,0,192,168,1,79,192,168,1,255
51934,1900,UDP,1554282427000000,0.619518,3,834,0,192,168,1,6,239,255,255,250
48318,15600,UDP,1554282427000000,0.0,1,63,0,192,168,1,79,192,168,1,255
138,138,UDP,1554282430000000,0.0,1,229,0,192,168,1,193,192,168,1,255
33249,15600,UDP,1554282431000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282434000000,4.185071,3,624,0,192,168,1,133,224,0,0,251
5353,5353,UDP,1554282434000000,4.184913,3,624,0,192,168,1,133,224,0,0,251
36940,15600,UDP,1554282434000000,0.0,1,63,0,192,168,1,79,192,168,1,255
34999,53,UDP,1554282435000000,7.4e-05,2,316,0,192,168,1,152,192,168,1,190
34999,53,UDP,1554282435000000,0.0004969999999999,2,652,0,192,168,1,152,192,168,1,190
34999,53,UDP,1554282435000000,7.4e-05,2,316,0,192,168,1,152,192,168,1,190
48667,1900,UDP,1554282437000000,0.62159,3,834,0,192,168,1,6,239,255,255,250
5353,5353,UDP,1554282439000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282439000000,0.0,1,89,0,192,168,1,6,224,0,0,251
33151,15600,UDP,1554282440000000,0.0,1,63,0,192,168,1,79,192,168,1,255
33151,15600,UDP,1554282440000000,0.0,1,63,0,192,168,1,79,192,168,1,255
57942,15600,UDP,1554282443000000,0.0,1,63,0,192,168,1,79,239,255,255,250
59295,15600,UDP,1554282446000000,0.0,1,63,0,192,168,1,79,192,168,1,255
52043,1900,UDP,1554282447000000,0.624847,3,834,0,192,168,1,6,239,255,255,250
48042,53,UDP,1554282450000000,5e-05,2,316,0,192,168,1,152,192,168,1,190
48042,53,UDP,1554282450000000,5e-05,2,316,0,192,168,1,152,192,168,1,190
48042,53,UDP,1554282450000000,0.00046,2,652,0,192,168,1,152,192,168,1,190
38323,15600,UDP,1554282451000000,0.0,1,63,0,192,168,1,79,192,168,1,255
38323,15600,UDP,1554282452000000,0.0,1,63,0,192,168,1,79,192,168,1,255
47538,15600,UDP,1554282455000000,0.0,1,63,0,192,168,1,79,239,255,255,250
58178,1900,UDP,1554282457000000,0.572643,3,834,0,192,168,1,6,239,255,255,250
58543,15600,UDP,1554282458000000,0.0,1,63,0,192,168,1,79,192,168,1,255
58543,15600,UDP,1554282458000000,0.0,1,63,0,192,168,1,79,192,168,1,255
5353,5353,UDP,1554282459000000,0.0,1,89,0,192,168,1,6,224,0,0,251
50420,15600,UDP,1554282461000000,0.0,1,63,0,192,168,1,79,239,255,255,250
36670,15600,UDP,1554282463000000,0.0,1,63,0,192,168,1,79,192,168,1,255
36670,15600,UDP,1554282464000000,0.0,1,63,0,192,168,1,79,192,168,1,255
50505,53,UDP,1554282465000000,0.000543,2,652,0,192,168,1,152,192,168,1,190
50505,53,UDP,1554282465000000,3.1e-05,2,316,0,192,168,1,152,192,168,1,190
40704,1900,UDP,1554282467000000,0.32189,2,556,0,192,168,1,6,239,255,255,250
48122,15600,UDP,1554282469000000,0.0,1,63,0,192,168,1,79,192,168,1,255
48122,15600,UDP,1554282470000000,0.0,1,63,0,192,168,1,79,192,168,1,255
39713,15600,UDP,1554282473000000,0.0,1,63,0,192,168,1,79,239,255,255,250
57319,15600,UDP,1554282476000000,0.0,1,63,0,192,168,1,79,192,168,1,255
57319,15600,UDP,1554282476000000,0.0,1,63,0,192,168,1,79,192,168,1,255
45938,15600,UDP,1554282479000000,0.0,1,63,0,192,168,1,79,239,255,255,250
5353,5353,UDP,1554282479000000,0.0,1,89,0,192,168,1,6,224,0,0,251
5353,5353,UDP,1554282479000000,0.0,1,89,0,192,168,1,6,224,0,0,251
50353,1900,UDP,1554282479000000,2.013804,3,1122,0,192,168,1,17,239,255,255,250
35970,53,UDP,1554282480000000,5.5e-05,2,316,0,192,168,1,152,192,168,1,190
35970,53,UDP,1554282480000000,0.000556,2,652,0,192,168,1,152,192,168,1,190
49273,15600,UDP,1554282481000000,0.0,1,63,0,192,168,1,79,192,168,1,255
49273,15600,UDP,1554282482000000,0.0,1,63,0,192,168,1,79,192,168,1,255
45144,15600,UDP,1554282485000000,0.0,1,63,0,192,168,1,79,239,255,255,250
35470,53,UDP,1554282495000000,1.9e-05,2,316,0,192,168,1,152,192,168,1,190
35470,53,UDP,1554282495000000,1.9e-05,2,316,0,192,168,1,152,192,168,1,190
35470,53,UDP,1554282495000000,0.000364,2,652,0,192,168,1,152,192,168,1,190
50923,53,UDP,1554282510000000,2.8000000000000013e-05,2,316,0,192,168,1,152,192,168,1,190
50923,53,UDP,1554282510000000,0.000475,2,652,0,192,168,1,152,192,168,1,190
43203,53,UDP,1554282525000000,2.5e-05,2,316,0,192,168,1,152,192,168,1,190
43203,53,UDP,1554282525000000,2.5e-05,2,316,0,192,168,1,152,192,168,1,190
43203,53,UDP,1554282525000000,0.000372,2,652,0,192,168,1,152,192,168,1,190
35517,53,UDP,1554282540000000,1.9e-05,2,316,0,192,168,1,152,192,168,1,190
35517,53,UDP,1554282540000000,0.000292,2,652,0,192,168,1,152,192,168,1,190
55535,53,UDP,1554282555000000,0.000311,2,652,0,192,168,1,152,192,168,1,190
55535,53,UDP,1554282555000000,2.1e-05,2,316,0,192,168,1,152,192,168,1,190
55535,53,UDP,1554282555000000,2.1e-05,2,316,0,192,168,1,152,192,168,1,190
40116,53,UDP,1554282570000000,1.8e-05,2,316,0,192,168,1,152,192,168,1,190
40116,53,UDP,1554282570000000,0.00036,2,652,0,192,168,1,152,192,168,1,190
50081,53,UDP,1554282585000000,0.000319,2,652,0,192,168,1,152,192,168,1,190
50081,53,UDP,1554282585000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
50081,53,UDP,1554282585000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
60159,53,UDP,1554282600000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
60159,53,UDP,1554282600000000,0.00042,2,652,0,192,168,1,152,192,168,1,190
60159,53,UDP,1554282600000000,3.3e-05,2,316,0,192,168,1,152,192,168,1,190
53117,3544,UDP,1554282607000000,0.0,1,68,0,192,168,1,103,224,0,0,253
52409,53,UDP,1554282615000000,3e-05,2,316,0,192,168,1,152,192,168,1,190
52409,53,UDP,1554282615000000,3e-05,2,316,0,192,168,1,152,192,168,1,190
37443,53,UDP,1554282630000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
37443,53,UDP,1554282630000000,1.883826,2,652,0,192,168,1,152,192,168,1,190
37443,53,UDP,1554282630000000,4.6e-05,2,316,0,192,168,1,152,192,168,1,190
19874,53,UDP,1554282631000000,0.127071,1,348,0,192,168,1,190,205,251,197,203
46892,53,UDP,1554282631000000,0.128795,1,348,0,192,168,1,190,205,251,197,203
37203,53,UDP,1554282632000000,0.1393,1,2374,0,192,168,1,190,192,112,36,4
45852,53,UDP,1554282632000000,0.139174,1,2222,0,192,168,1,190,192,112,36,4
3596,53,UDP,1554282632000000,0.013407,1,1554,0,192,168,1,190,192,5,6,30
48898,53,UDP,1554282647000000,5.2e-05,2,316,0,192,168,1,152,192,168,1,190
50002,53,UDP,1554282662000000,0.000435,2,652,0,192,168,1,152,192,168,1,190
50002,53,UDP,1554282662000000,3e-05,2,316,0,192,168,1,152,192,168,1,190
52342,53,UDP,1554282677000000,1.122261,2,1004,0,192,168,1,152,192,168,1,190
